pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,min_cluster_size_min,min_cluster_size_mean,max_cluster_size_max,max_cluster_size_mean,cluster_size_ratio_max,cluster_size_ratio_mean,runs
8,2,0.6435999530117813,11380.913275193336,0.0,0.23241539725560662,0.0,101,101.0,102,102.0,1.00990099009901,1.00990099009901,5
8,3,0.6435999530117813,9515.268035868727,0.0,0.21956792792485533,0.0,54,54.0,75,75.0,1.3888888888888888,1.3888888888888888,5
8,4,0.6435999530117813,8199.262570850284,20.46308752566346,0.22551623444444613,0.0007271979593273711,22,26.4,76,70.4,3.1818181818181817,2.802153110047847,5
8,5,0.6435999530117813,7051.567478070572,1.3865002928593126,0.24312201424957752,0.0002613892146815912,24,24.0,54,52.0,2.25,2.166666666666667,5
8,6,0.6435999530117813,6316.797747820895,6.669462366034376,0.24895784794936882,0.0016523613387984684,18,19.6,53,51.0,2.9444444444444446,2.6232323232323234,5
8,7,0.6435999530117813,5827.16455523391,18.264708319661136,0.23735114338807195,0.004183908243241428,14,15.8,49,47.2,3.5,3.029206349206349,5
8,8,0.6435999530117813,5468.748934554827,36.53507586319732,0.21948432237044457,0.0035068990773994987,14,14.6,36,34.0,2.5714285714285716,2.338214285714286,5
8,9,0.6435999530117813,5191.49577350973,15.727239529225178,0.2153028182838042,0.0038149005520261062,12,14.0,34,32.2,2.8333333333333335,2.3291666666666666,5
10,2,0.6856712899839917,12391.560745527486,0.0,0.2177237139242813,0.0,101,101.0,102,102.0,1.00990099009901,1.00990099009901,5
10,3,0.6856712899839917,10515.607950508429,0.14355232458004008,0.2028771445064148,0.0004325569456412707,52,52.8,77,76.2,1.4807692307692308,1.444017094017094,5
10,4,0.6856712899839917,9189.06953734034,4.779350260611258,0.20570398067249843,0.0008440110961379751,24,24.6,76,70.0,3.1666666666666665,2.848666666666667,5
10,5,0.6856712899839917,8020.511151529757,1.233124129498804,0.22323076554793087,0.0012427593087137266,22,23.2,53,51.8,2.409090909090909,2.2371212121212123,5
10,6,0.6856712899839917,7272.931498326028,15.591237712523906,0.22951961099118307,0.0013206339558961531,15,19.2,52,50.0,3.3333333333333335,2.6565656565656566,5
10,7,0.6856712899839917,6791.703466152791,25.88311587431107,0.21307878455241566,0.004204958925431329,14,17.8,49,47.8,3.5,2.756666666666667,5
10,8,0.6856712899839917,6444.79414157638,56.48412310171088,0.191475303362091,0.005926538116425005,14,14.8,39,35.2,2.7857142857142856,2.3923809523809525,5
10,9,0.6856712899839917,6140.534469209652,19.209822735482568,0.19074042559190568,0.005363862083350723,11,12.6,34,32.4,2.909090909090909,2.604895104895105,5
12,2,0.717299561974881,13150.818298923157,0.0,0.20807422365219766,0.0,101,101.0,102,102.0,1.00990099009901,1.00990099009901,5
12,3,0.717299561974881,11271.39046893846,0.11653707338762778,0.1908497290039992,0.0003016726620097135,52,52.4,77,76.6,1.4807692307692308,1.4623931623931625,5
12,4,0.717299561974881,9957.512758725072,39.84715614465407,0.19481726144755607,0.0005980692749632118,23,26.0,76,72.8,3.3043478260869565,2.89975845410628,5
12,5,0.717299561974881,8771.736201359696,5.823048612295403,0.20909614148942274,0.001234513301306714,22,23.4,55,51.8,2.391304347826087,2.216897233201581,5
12,6,0.717299561974881,8004.728666433803,2.7682845883448417,0.21560607177750893,0.0013795420140026789,18,18.4,53,52.0,2.9444444444444446,2.8333333333333335,5
12,7,0.717299561974881,7515.19138549052,8.73701926448801,0.19782495256298588,0.0009561548229601805,17,17.8,49,47.6,2.764705882352941,2.6777433780529756,5
12,8,0.717299561974881,7137.007383619093,21.537939615087637,0.1804992331477366,0.0029553340581203865,15,16.2,35,33.2,2.2666666666666666,2.05406862745098,5
12,9,0.717299561974881,6869.279993777738,18.143424620933196,0.17503822081461284,0.0026392325609554566,10,12.6,32,31.6,3.2,2.5638095238095238,5
15,2,0.7518043793596957,13977.268730393112,0.0,0.19845734982059862,0.0,101,101.0,102,102.0,1.00990099009901,1.00990099009901,5
15,3,0.7518043793596957,12096.278794531992,1.3972779115626839,0.17940999957672857,0.00020108100541644828,50,51.4,79,77.6,1.58,1.5114672586015536,5
15,4,0.7518043793596957,10751.991972199896,3.166801429165696,0.1843043427228978,0.000930373064881333,22,23.4,75,72.6,3.260869565217391,3.1044466403162057,5
15,5,0.7518043793596957,9571.967892723498,1.4889269647701922,0.19635866848144756,0.0004124911903225957,23,23.8,52,50.6,2.217391304347826,2.1268115942028984,5
15,6,0.7518043793596957,8805.294868154515,3.816704902086832,0.2014466799178702,0.001982845719985785,18,20.0,53,49.8,2.9444444444444446,2.516883116883117,5
