pca_components,kmeans_clusters,pca_explained_var,inertia,silhouette,run
2,2,0.44071270225534676,581.8285219980296,0.4879853871196216,5
2,3,0.44071270225534676,149.45613673613667,0.6728584347003803,5
2,4,0.44071270225534676,89.76172368362293,0.5937473205124703,5
2,5,0.44071270225534676,67.26271081618823,0.5097529826000528,5
2,6,0.44071270225534676,53.044019394415024,0.48785549522405164,5
2,7,0.44071270225534676,43.76651775055315,0.4822319429027261,5
2,8,0.44071270225534676,38.303416225146144,0.4686345828893349,5
2,9,0.44071270225534676,33.294456802278454,0.4605131819226889,5
3,2,0.5135370282486306,761.8908309181109,0.40318167348581524,5
3,3,0.5135370282486306,328.14438624514145,0.56608332995926,5
3,4,0.5135370282486306,217.09095144448435,0.5209739822884599,5
3,5,0.5135370282486306,160.08872247960903,0.4907873330994384,5
3,6,0.5135370282486306,138.76661771983245,0.4317711780605248,5
3,7,0.5135370282486306,121.15419364028817,0.39944282303091105,5
3,8,0.5135370282486306,106.34569183066574,0.4045314794919323,5
3,9,0.5135370282486306,94.65653630387912,0.40406024984204625,5
4,2,0.5726057194735864,904.0051797913345,0.35905608396971805,5
4,3,0.5726057194735864,471.17422017529725,0.5036212884601917,5
4,4,0.5726057194735864,357.7969696429477,0.448217980523829,5
4,5,0.5726057194735864,291.91830166649936,0.41636558554399294,5
4,6,0.5726057194735864,240.93052846498932,0.414220400919369,5
4,7,0.5726057194735864,210.5576321732085,0.41504893875171156,5
4,8,0.5726057194735864,191.13403914247453,0.3859697351147766,5
4,9,0.5726057194735864,177.80984571254368,0.382715635223175,5
5,2,0.6114091120323926,999.4138902149364,0.3319231261713496,5
5,3,0.6114091120323926,566.054151678527,0.4689551268250439,5
5,4,0.6114091120323926,450.7261300406576,0.4213153632863152,5
5,5,0.6114091120323926,379.9067701570607,0.37728430550770925,5
5,6,0.6114091120323926,327.7704923444287,0.3732682259675166,5
5,7,0.6114091120323926,294.0259045954905,0.37232813637305473,5
5,8,0.6114091120323926,270.51600362478393,0.348565104854326,5
