pca_components,kmeans_clusters,pca_explained_var,inertia,silhouette,run
2,2,0.5099037337010426,9607.72901807571,0.6907187039320853,2
2,3,0.5099037337010426,3336.9625011112485,0.6495936166572681,2
2,4,0.5099037337010426,1782.7028335035454,0.5741003511670967,2
2,5,0.5099037337010426,1252.57084497423,0.5267525792507177,2
2,6,0.5099037337010426,1016.3431507851343,0.5384626328636386,2
2,7,0.5099037337010426,809.3830294448602,0.5356258113129412,2
2,8,0.5099037337010426,627.1188314700521,0.5166474464442586,2
2,9,0.5099037337010426,530.0208780732041,0.4936142756238918,2
3,2,0.5869615129330235,12992.489107979733,0.6148838753338346,2
3,3,0.5869615129330235,6708.099615085414,0.544958695370769,2
3,4,0.5869615129330235,3791.0113469613466,0.5528455630465026,2
3,5,0.5869615129330235,2976.7696307818737,0.5232252824215877,2
3,6,0.5869615129330235,2245.536379127748,0.5092175223129022,2
3,7,0.5869615129330235,1946.2180046115934,0.4819037836705858,2
3,8,0.5869615129330235,1661.0014873064317,0.47385332688246373,2
3,9,0.5869615129330235,1441.7225811126978,0.4875233625887877,2
4,2,0.6449703443918428,15478.082989699087,0.5749431637705537,2
4,3,0.6449703443918428,9085.100790702752,0.4946048014250017,2
4,4,0.6449703443918428,6268.278249228891,0.4693257491663925,2
4,5,0.6449703443918428,4949.754106893118,0.4692813741719538,2
4,6,0.6449703443918428,4124.699059513957,0.45399203539888117,2
4,7,0.6449703443918428,3584.239318899031,0.4616905524635613,2
4,8,0.6449703443918428,3010.0884862981,0.4592857073276182,2
4,9,0.6449703443918428,2591.9521058197674,0.45663184473763613,2
5,2,0.6849214056258414,17209.629823489886,0.5500470565501336,2
5,3,0.6849214056258414,10796.213401990712,0.46534278241316557,2
5,4,0.6849214056258414,7869.60352135177,0.4344819836556737,2
5,5,0.6849214056258414,6394.444734754655,0.431886676955063,2
5,6,0.6849214056258414,5114.989970082771,0.44461244554822765,2
5,7,0.6849214056258414,4454.220116687659,0.4474438659988986,2
