pca_components,kmeans_clusters,pca_explained_var,inertia,silhouette,min_cluster_size,max_cluster_size,cluster_size_ratio,run,random_state
2,2,0.37349145909455567,283.50039420567225,0.5279402553186235,96,107,1.1145833333333333,4,45
2,3,0.37349145909455567,171.28485400851613,0.48810109712953687,46,90,1.9565217391304348,4,45
2,4,0.37349145909455567,124.94671889764837,0.43675806048109406,34,67,1.9705882352941178,4,45
2,5,0.37349145909455567,103.57625568005004,0.37522474607519396,27,59,2.185185185185185,4,45
2,6,0.37349145909455567,88.16464675009543,0.3559090724317471,23,49,2.130434782608696,4,45
2,7,0.37349145909455567,75.46879984473706,0.35754144746897115,21,41,1.9523809523809523,4,45
2,8,0.37349145909455567,62.90808336173099,0.37887026460978407,18,41,2.2777777777777777,4,45
2,9,0.37349145909455567,56.42898394240061,0.37676034393047075,16,43,2.6875,4,45
3,2,0.4519188895869967,429.74235973786983,0.44741593327843326,98,105,1.0714285714285714,4,45
3,3,0.4519188895869967,314.5752555672688,0.3967779966110411,46,97,2.108695652173913,4,45
3,4,0.4519188895869967,250.95808724358847,0.3387315949363197,38,64,1.6842105263157894,4,45
3,5,0.4519188895869967,206.3886282656168,0.31943518077503896,32,63,1.96875,4,45
3,6,0.4519188895869967,176.44551313030053,0.3242311050586172,19,47,2.473684210526316,4,45
3,7,0.4519188895869967,158.3158740125036,0.31276995216214654,23,46,2.0,4,45
3,8,0.4519188895869967,144.4242255148547,0.3167537791606207,17,47,2.764705882352941,4,45
3,9,0.4519188895869967,133.43036658141494,0.3059021195329439,15,39,2.6,4,45
4,2,0.5041624708604503,530.6570215221616,0.4013491542874864,98,105,1.0714285714285714,4,45
4,3,0.5041624708604503,415.4631873340451,0.343182975826342,46,97,2.108695652173913,4,45
4,4,0.5041624708604503,351.7544369101114,0.27724120183392026,40,62,1.55,4,45
4,5,0.5041624708604503,306.15990531701607,0.2609418224781152,27,65,2.4074074074074074,4,45
4,6,0.5041624708604503,275.4369938391889,0.26122215820657607,19,48,2.526315789473684,4,45
4,7,0.5041624708604503,256.42120535640163,0.2511816661622537,17,45,2.6470588235294117,4,45
4,8,0.5041624708604503,238.64536762135504,0.25240732483080397,7,40,5.714285714285714,4,45
4,9,0.5041624708604503,221.69065088367927,0.24331467750955896,7,36,5.142857142857143,4,45
5,2,0.5489161514380522,615.2840914636604,0.3751712496400987,100,103,1.03,4,45
5,3,0.5489161514380522,491.354227833113,0.3246673225278117,41,101,2.4634146341463414,4,45
5,4,0.5489161514380522,418.06865663828927,0.26204597720816214,43,59,1.372093023255814,4,45
5,5,0.5489161514380522,367.3405885033622,0.2512086542542141,28,59,2.107142857142857,4,45
5,6,0.5489161514380522,325.10793595393613,0.25484416543318583,26,43,1.6538461538461537,4,45
5,7,0.5489161514380522,302.9830227699422,0.25987415630206107,19,44,2.3157894736842106,4,45
5,8,0.5489161514380522,281.9220010275544,0.23694266721078244,18,41,2.2777777777777777,4,45
5,9,0.5489161514380522,269.36561412291854,0.22596515702812314,12,32,2.6666666666666665,4,45
6,2,0.5861079273894567,684.800775555645,0.35607142367440525,100,103,1.03,4,45
6,3,0.5861079273894567,560.5900256578125,0.3010571439421816,41,101,2.4634146341463414,4,45
6,4,0.5861079273894567,482.96995267701465,0.25119539094719223,39,64,1.641025641025641,4,45
6,5,0.5861079273894567,430.0127828106828,0.22707300272033193,31,58,1.8709677419354838,4,45
6,6,0.5861079273894567,381.62607449209804,0.23517831989926333,26,41,1.5769230769230769,4,45
6,7,0.5861079273894567,353.6616517548112,0.2270808460084736,22,41,1.8636363636363635,4,45
6,8,0.5861079273894567,333.7032809707261,0.22283067267899084,19,40,2.1052631578947367,4,45
6,9,0.5861079273894567,315.8528815293958,0.21256225713265192,15,36,2.4,4,45
7,2,0.6183811784300848,747.1872488376832,0.3374220051843744,100,103,1.03,4,45
7,3,0.6183811784300848,622.8874111177124,0.2798411833658356,43,101,2.3488372093023258,4,45
7,4,0.6183811784300848,545.074961129307,0.22609664422277956,41,59,1.4390243902439024,4,45
7,5,0.6183811784300848,491.41266660848976,0.2150140452500333,23,63,2.739130434782609,4,45
7,6,0.6183811784300848,440.9669647020199,0.21516905684246934,26,42,1.6153846153846154,4,45
7,7,0.6183811784300848,412.170278403896,0.20680664226475687,21,42,2.0,4,45
7,8,0.6183811784300848,393.1986385393661,0.2189731299177675,15,43,2.8666666666666667,4,45
7,9,0.6183811784300848,370.1312632468963,0.20230281400180183,10,43,4.3,4,45
8,2,0.6422928733983052,792.9418545016199,0.3255953950103842,100,103,1.03,4,45
8,3,0.6422928733983052,667.3282422064806,0.2706425920132376,48,101,2.1041666666666665,4,45
8,4,0.6422928733983052,588.9437174920143,0.21801591290684416,39,64,1.641025641025641,4,45
8,5,0.6422928733983052,533.6291038864421,0.2268749058701287,27,59,2.185185185185185,4,45
8,6,0.6422928733983052,479.8328226387665,0.20774120047733294,28,39,1.3928571428571428,4,45
8,7,0.6422928733983052,452.7977959607423,0.19659578319056178,24,45,1.875,4,45
8,8,0.6422928733983052,426.9469476786125,0.1969038395082627,19,42,2.210526315789474,4,45
8,9,0.6422928733983052,406.1388490152027,0.19740457740197123,10,42,4.2,4,45
10,2,0.6862749787228342,877.7515568994818,0.305626292719578,100,103,1.03,4,45
10,3,0.6862749787228342,751.2720881141747,0.24712249995738714,43,101,2.3488372093023258,4,45
10,4,0.6862749787228342,671.5553247136324,0.19399475888814438,41,59,1.4390243902439024,4,45
10,5,0.6862749787228342,615.1127922941611,0.20236955564869286,26,54,2.076923076923077,4,45
10,6,0.6862749787228342,559.0329458266319,0.19293280727905432,26,45,1.7307692307692308,4,45
10,7,0.6862749787228342,530.4616201567679,0.17954539386086313,22,45,2.0454545454545454,4,45
10,8,0.6862749787228342,503.8400387441967,0.16951804921858218,16,35,2.1875,4,45
10,9,0.6862749787228342,477.6392170998613,0.16991449765740443,16,28,1.75,4,45
12,2,0.7204091913560627,943.5153083891273,0.2916537138707071,100,103,1.03,4,45
12,3,0.7204091913560627,816.2929209141271,0.23280106270800888,43,101,2.3488372093023258,4,45
12,4,0.7204091913560627,734.4022594970636,0.1844181470530977,40,62,1.55,4,45
12,5,0.7204091913560627,679.2533531564712,0.17791094299386298,29,71,2.4482758620689653,4,45
12,6,0.7204091913560627,621.8608465611053,0.17831824112800432,27,44,1.6296296296296295,4,45
12,7,0.7204091913560627,592.9635454842471,0.1650160174871075,22,41,1.8636363636363635,4,45
12,8,0.7204091913560627,565.9327017523663,0.15954855724234374,18,37,2.0555555555555554,4,45
12,9,0.7204091913560627,540.1400912168261,0.15903591352440172,13,26,2.0,4,45
15,2,0.7582999481073527,1016.6756137490461,0.27716149999449047,100,103,1.03,4,45
15,3,0.7582999481073527,889.2963929532499,0.21613564797627194,43,101,2.3488372093023258,4,45
15,4,0.7582999481073527,806.736094988129,0.1825668015599856,35,68,1.9428571428571428,4,45
15,5,0.7582999481073527,748.2136948530416,0.16210522954456089,31,63,2.032258064516129,4,45
15,6,0.7582999481073527,692.3572156133382,0.1707061281976506,26,47,1.8076923076923077,4,45
15,7,0.7582999481073527,662.709174652955,0.15722844983221135,24,48,2.0,4,45
15,8,0.7582999481073527,635.5647318724464,0.16277841880323504,9,44,4.888888888888889,4,45
15,9,0.7582999481073527,607.0419954544795,0.15446463996748774,16,42,2.625,4,45
18,2,0.788183777712912,1074.383814541824,0.2670143095729175,100,103,1.03,4,45
18,3,0.788183777712912,946.625059441858,0.2057556319735839,43,101,2.3488372093023258,4,45
18,4,0.788183777712912,864.4592292896372,0.16542555680741858,40,62,1.55,4,45
18,5,0.788183777712912,804.8551715063779,0.17040540556507155,27,59,2.185185185185185,4,45
18,6,0.788183777712912,748.9447166968075,0.15919202509457553,26,44,1.6923076923076923,4,45
18,7,0.788183777712912,719.1385875082715,0.1480511308202175,19,42,2.210526315789474,4,45
18,8,0.788183777712912,686.7916725749592,0.1487971694995179,17,40,2.3529411764705883,4,45
18,9,0.788183777712912,666.7858707691005,0.13997800530181254,17,42,2.4705882352941178,4,45
