pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,min_cluster_size_min,min_cluster_size_mean,max_cluster_size_max,max_cluster_size_mean,cluster_size_ratio_max,cluster_size_ratio_mean,runs
2,2,0.7718469225525996,15686.152395793975,0.0,0.4688153167329233,0.0,69,69.0,134,134.0,1.9420289855072463,1.9420289855072466,5
2,3,0.7718469225525996,11104.277469487977,3.810446878918194,0.3917502034622215,0.0009455921112410992,51,51.8,85,84.4,1.6346153846153846,1.629260935143288,5
2,4,0.7718469225525996,7788.393998264704,0.8557948302451719,0.4075904759993163,0.00023699689369339658,26,26.0,67,66.8,2.576923076923077,2.5692307692307694,5
2,5,0.7718469225525996,6332.661558935526,92.78807442474404,0.41156222344854027,0.007988477601012027,18,19.8,68,65.8,3.7777777777777777,3.4095816464237516,5
2,6,0.7718469225525996,5247.930979295388,20.57503935511235,0.40566473441529044,0.002694813762214281,14,17.4,56,52.2,4.0,3.049122807017544,5
2,7,0.7718469225525996,4375.467564640769,6.0236438150022815,0.38332879747015836,0.0026193251698784343,14,15.6,40,37.4,2.7142857142857144,2.405357142857143,5
2,8,0.7718469225525996,3750.7950745615717,19.29422147960857,0.3951754044143606,0.003019375831847554,6,6.0,40,36.8,6.666666666666667,6.133333333333334,5
2,9,0.7718469225525996,3332.1560203770678,15.32701309089276,0.387713841814024,0.004177077617059027,6,6.0,38,35.2,6.333333333333333,5.866666666666666,5
3,2,0.8402546895891552,18670.09549164121,0.0,0.428594850442299,0.0,69,69.0,134,134.0,1.9420289855072463,1.9420289855072466,5
3,3,0.8402546895891552,14076.76110703321,2.2249731011464964,0.33504864169659676,0.00035813823617256407,51,51.6,85,84.0,1.6666666666666667,1.6282051282051282,5
3,4,0.8402546895891552,10738.415058212604,1.580646955494338,0.3405429657258206,0.0007569518589430414,26,26.0,67,66.6,2.576923076923077,2.5615384615384618,5
3,5,0.8402546895891552,9253.139775449823,86.57116993688338,0.3423671586484482,0.008018923883779245,17,18.0,67,65.4,3.9411764705882355,3.642621259029928,5
3,6,0.8402546895891552,8177.106205247948,58.56434587097529,0.3142719731083049,0.015658241809612502,15,18.2,59,50.4,3.933333333333333,2.8753571428571427,5
3,7,0.8402546895891552,7226.223972266234,33.4109301043087,0.2932093927535012,0.004404234533051663,14,14.4,46,38.8,3.2857142857142856,2.701904761904762,5
3,8,0.8402546895891552,6427.577123692183,26.38709222787544,0.31118493178199536,0.00352557760202808,14,14.2,40,37.0,2.857142857142857,2.604761904761905,5
3,9,0.8402546895891552,5871.1466747518125,65.38584160890402,0.30972977951159936,0.00956744769107341,6,8.0,39,35.4,6.5,4.963095238095238,5
4,2,0.8945248429555972,21039.763825094626,0.0,0.40351594730867096,0.0,69,69.0,134,134.0,1.9420289855072463,1.9420289855072466,5
4,3,0.8945248429555972,16429.543007591008,5.656261510903743,0.3038183491174568,0.0021643948566315613,51,51.6,85,82.6,1.6470588235294117,1.6011312217194569,5
4,4,0.8945248429555972,13080.054605041401,0.0,0.2989851971799981,0.0,26,26.0,66,66.0,2.5384615384615383,2.5384615384615383,5
4,5,0.8945248429555972,11555.241477147025,107.81875171044499,0.29372360564159405,0.006941110123081113,20,22.6,64,61.2,3.2,2.732787878787879,5
4,6,0.8945248429555972,10312.77934964766,46.50246612261462,0.28224329695000444,0.0028059234397696995,16,17.8,55,52.0,3.1875,2.929897660818713,5
4,7,0.8945248429555972,9450.350753481369,18.48442407266203,0.2410066979229606,0.0034959335394116643,14,15.2,39,37.0,2.7857142857142856,2.463865546218487,5
4,8,0.8945248429555972,8687.037110492218,40.658526643751394,0.25893314109539883,0.01872790982652646,9,13.8,50,38.8,5.555555555555555,3.181699346405229,5
4,9,0.8945248429555972,8037.438324973011,80.50520261715945,0.25979497809262575,0.005782645326579565,5,9.4,38,35.2,6.8,4.167936507936508,5
5,2,0.9262165306714147,22417.239651716158,2.2525667831005416,0.3919372721291771,0.0010118150962598808,69,70.0,134,133.0,1.9420289855072463,1.9004735660338845,5
5,3,0.9262165306714147,17549.322547092986,2.0466940038585304,0.2943616948929769,0.0017553511443783828,51,52.0,88,85.2,1.7254901960784315,1.6389296792737416,5
5,4,0.9262165306714147,13855.720303506823,2.9422332141501606,0.2956999472043915,0.00030156230392802886,26,27.6,69,67.8,2.576923076923077,2.4661538461538464,5
5,5,0.9262165306714147,12228.342097711058,5.936943615519558,0.2940384747039798,0.0002154352757902718,22,22.0,63,62.4,2.8636363636363638,2.836363636363637,5
5,6,0.9262165306714147,10948.617389346655,21.32247376379749,0.27715262522046447,0.0019604560028587425,18,18.8,51,50.6,2.8333333333333335,2.697017543859649,5
5,7,0.9262165306714147,10083.914578095428,20.68433057608122,0.23690485109757406,0.0027785224771580902,14,16.0,37,37.0,2.642857142857143,2.3444106590004425,5
5,8,0.9262165306714147,9331.982807629442,34.826593751626106,0.24106455578861308,0.003315862322306697,7,13.6,37,35.8,5.285714285714286,2.949903038138332,5
5,9,0.9262165306714147,8653.145602665354,41.58021398578192,0.24384283238114346,0.004212968315063925,5,10.2,36,34.4,7.0,3.9791208791208788,5
6,2,0.9434499794652422,23164.13003778655,0.31952945973022157,0.386447296158813,0.0002515047191558103,69,69.2,134,133.8,1.9420289855072463,1.933623188405797,5
6,3,0.9434499794652422,18301.39195133846,5.458022808165004,0.2848673149610795,0.0021010204611306596,51,51.4,88,85.8,1.7254901960784315,1.6694570135746605,5
6,4,0.9434499794652422,14571.12990687935,3.2705258985061874,0.2867465866950899,0.00040219742170573996,26,26.0,68,67.2,2.6153846153846154,2.5846153846153848,5
6,5,0.9434499794652422,12934.24899566475,28.203803979446338,0.28551266631179073,0.0010836461970604259,18,21.2,68,63.8,3.7777777777777777,3.0373737373737373,5
6,6,0.9434499794652422,11648.174412144577,64.62446079919546,0.2673659010657655,0.0021625989096104663,14,18.6,58,52.6,4.142857142857143,2.9059398496240605,5
6,7,0.9434499794652422,10780.793958987524,19.78746813539586,0.22461303699288301,0.0021404012887018503,14,17.2,39,36.4,2.7857142857142856,2.1503317116320213,5
6,8,0.9434499794652422,10053.660718352094,60.070794313527614,0.23567270246277347,0.010156170510953334,7,11.6,45,36.6,6.428571428571429,3.619047619047619,5
6,9,0.9434499794652422,9323.809448949685,148.76200924282492,0.23368764628037403,0.011100450852120561,5,8.6,36,35.0,7.0,4.6049999999999995,5
7,2,0.9589205939870278,23836.534829563454,1.6604053591372048,0.3789887445332563,0.0007969205511240233,70,70.6,133,132.4,1.9,1.875492957746479,5
7,3,0.9589205939870278,18971.955826797122,3.8734125103600907,0.2752402196363203,0.0013377981730700356,51,51.8,88,86.6,1.7254901960784315,1.6725618258914596,5
7,4,0.9589205939870278,15237.497747455642,18.258846409619967,0.2773581681788061,0.0005777434941820778,26,26.8,69,67.6,2.6153846153846154,2.5292307692307694,5
7,5,0.9589205939870278,13625.083271945845,59.13490537618976,0.2714611584068375,0.0050058778260144935,20,21.6,64,62.6,3.05,2.900909090909091,5
7,6,0.9589205939870278,12261.45432737837,8.102546788836486,0.25793566752129937,0.0011679528056479046,19,19.8,55,52.2,2.75,2.637368421052632,5
7,7,0.9589205939870278,11410.784334365706,15.123822770792925,0.23272772856258586,0.023837721087236887,9,15.8,52,41.8,5.777777777777778,2.958032335741314,5
7,8,0.9589205939870278,10648.410210362974,78.47176451912867,0.21869033698085066,0.007440592184014343,7,12.4,38,35.4,5.428571428571429,3.2369264069264068,5
7,9,0.9589205939870278,10043.714829467306,69.70636162514052,0.2276981275621064,0.010243192227174193,6,9.2,41,36.4,6.666666666666667,4.432380952380952,5
8,2,0.9697216159585136,24299.178903195494,1.752901213635271,0.3768798070803574,0.0008404855055980156,68,69.2,135,133.8,1.9852941176470589,1.9341176470588235,5
8,3,0.9697216159585136,19429.17760097494,1.1115949537840508,0.27054180447520115,0.001035133321596564,51,52.0,88,86.4,1.7254901960784315,1.6625473121033612,5
8,4,0.9697216159585136,15699.78442196647,16.63460053525671,0.2722094252640268,0.000647270746048682,26,26.4,69,67.6,2.6538461538461537,2.562637362637363,5
