pca_components,kmeans_clusters,pca_explained_var,inertia,silhouette,min_cluster_size,max_cluster_size,cluster_size_ratio,run,random_state
2,2,0.35048344430219436,4362.6041927750375,0.41485453058524574,99,104,1.0505050505050506,2,43
2,3,0.35048344430219436,3038.7924127491005,0.4206739700498136,44,93,2.1136363636363638,2,43
2,4,0.35048344430219436,2214.5619753505043,0.39490156182208125,36,69,1.9166666666666667,2,43
2,5,0.35048344430219436,1601.858156172312,0.4057994497821287,30,48,1.6,2,43
2,6,0.35048344430219436,1306.1788782755539,0.41608508762314395,30,42,1.4,2,43
2,7,0.35048344430219436,1092.6391863366725,0.42730083453285317,19,44,2.3157894736842106,2,43
2,8,0.35048344430219436,890.4339234651883,0.4249529708306277,12,38,3.1666666666666665,2,43
2,9,0.35048344430219436,795.478516326432,0.41837925346272853,13,31,2.3846153846153846,2,43
3,2,0.4405898279454622,6514.104900888028,0.3357698752753124,100,103,1.03,2,43
3,3,0.4405898279454622,4857.137543359606,0.34007815291384696,64,75,1.171875,2,43
3,4,0.4405898279454622,3598.068291033552,0.36005226407727076,21,64,3.0476190476190474,2,43
3,5,0.4405898279454622,2816.7255886207167,0.36708436649241705,20,55,2.75,2,43
3,6,0.4405898279454622,2330.693941755791,0.37315861841142184,20,49,2.45,2,43
3,7,0.4405898279454622,1995.2816851427563,0.3590169868496938,16,39,2.4375,2,43
3,8,0.4405898279454622,1791.6856716310972,0.3463610597270918,16,31,1.9375,2,43
3,9,0.4405898279454622,1623.2691109934126,0.3446633830355783,14,30,2.142857142857143,2,43
4,2,0.5126669900109692,8238.919842963867,0.290291479846232,100,103,1.03,2,43
4,3,0.5126669900109692,6475.283912137227,0.28796611336791844,54,75,1.3888888888888888,2,43
4,4,0.5126669900109692,5214.6928907224465,0.3012657754071411,22,67,3.0454545454545454,2,43
4,5,0.5126669900109692,4299.11160872237,0.308874773447824,21,54,2.5714285714285716,2,43
4,6,0.5126669900109692,3667.9958365115017,0.31999764838124767,21,47,2.238095238095238,2,43
4,7,0.5126669900109692,3242.683433624306,0.31663361774070714,20,48,2.4,2,43
4,8,0.5126669900109692,2915.210705815123,0.2992354186425937,16,32,2.0,2,43
4,9,0.5126669900109692,2692.776937590302,0.29511074526698333,16,31,1.9375,2,43
5,2,0.5601140877143415,9378.788173008166,0.2670515773703271,100,103,1.03,2,43
5,3,0.5601140877143415,7540.519239136821,0.26288634745538714,54,75,1.3888888888888888,2,43
5,4,0.5601140877143415,6260.147357585321,0.2688530540066978,34,61,1.7941176470588236,2,43
5,5,0.5601140877143415,5206.271110443278,0.2936529842974036,21,54,2.5714285714285716,2,43
5,6,0.5601140877143415,4490.388156556617,0.2997150065512092,20,49,2.45,2,43
5,7,0.5601140877143415,4032.513608031822,0.29243847850889304,20,47,2.35,2,43
5,8,0.5601140877143415,3689.119618656996,0.27176791205694995,17,38,2.235294117647059,2,43
5,9,0.5601140877143415,3459.443299120667,0.266968547932825,16,30,1.875,2,43
6,2,0.5926000901089423,10156.088958829518,0.2519483757492112,100,103,1.03,2,43
6,3,0.5926000901089423,8304.934839551755,0.24400287261360956,54,75,1.3888888888888888,2,43
6,4,0.5926000901089423,6993.159555145832,0.25231181762971466,23,75,3.260869565217391,2,43
6,5,0.5926000901089423,5911.545905940977,0.27164409739612727,22,50,2.272727272727273,2,43
6,6,0.5926000901089423,5208.556923234774,0.2752323552951433,21,49,2.3333333333333335,2,43
6,7,0.5926000901089423,4741.369273106809,0.2669481180981371,20,46,2.3,2,43
6,8,0.5926000901089423,4403.844235855147,0.2443417701926057,16,34,2.125,2,43
6,9,0.5926000901089423,4165.885312186976,0.23358570428890066,16,30,1.875,2,43
7,2,0.6196488847475076,10805.573410000954,0.24164498786697503,101,102,1.00990099009901,2,43
7,3,0.6196488847475076,8946.289868911463,0.23046085616713508,54,75,1.3888888888888888,2,43
7,4,0.6196488847475076,7629.363608644568,0.2365612201395107,24,70,2.9166666666666665,2,43
7,5,0.6196488847475076,6503.869372831033,0.25730554297511876,22,51,2.3181818181818183,2,43
7,6,0.6196488847475076,5778.436822982416,0.2601439117858175,22,49,2.227272727272727,2,43
7,7,0.6196488847475076,5299.934281483323,0.2465233738507449,20,46,2.3,2,43
7,8,0.6196488847475076,4958.145669475211,0.2308913055259434,16,32,2.0,2,43
7,9,0.6196488847475076,4665.6369380908955,0.23069682416635243,14,33,2.357142857142857,2,43
8,2,0.6435999530117813,11380.913275193336,0.23241539725560664,101,102,1.00990099009901,2,43
8,3,0.6435999530117813,9515.268035868727,0.21956792792485533,54,75,1.3888888888888888,2,43
8,4,0.6435999530117813,8197.336696930995,0.2267594048342974,22,70,3.1818181818181817,2,43
8,5,0.6435999530117813,7050.559906341265,0.24299725199504685,24,51,2.125,2,43
8,6,0.6435999530117813,6326.1387814426225,0.24833112988689104,20,50,2.5,2,43
8,7,0.6435999530117813,5828.638542555624,0.23324312651162812,18,46,2.5555555555555554,2,43
8,8,0.6435999530117813,5460.269338813071,0.22153355598130406,15,33,2.2,2,43
8,9,0.6435999530117813,5213.041556935154,0.21279843506928764,16,29,1.8125,2,43
10,2,0.6856712899839917,12391.560745527486,0.21772371392428133,101,102,1.00990099009901,2,43
10,3,0.6856712899839917,10515.450696815718,0.2033509868994813,54,75,1.3888888888888888,2,43
10,4,0.6856712899839917,9181.68207232788,0.20653335001381518,24,76,3.1666666666666665,2,43
10,5,0.6856712899839917,8021.899328852014,0.2226547979287099,24,53,2.2083333333333335,2,43
10,6,0.6856712899839917,7265.660674514039,0.2313806160305617,18,52,2.888888888888889,2,43
10,7,0.6856712899839917,6795.158740651322,0.21039637139118603,20,47,2.35,2,43
10,8,0.6856712899839917,6541.953079419652,0.183883785657961,14,37,2.642857142857143,2,43
10,9,0.6856712899839917,6172.210190726073,0.18580301709039582,11,32,2.909090909090909,2,43
12,2,0.717299561974881,13150.818298923157,0.20807422365219766,101,102,1.00990099009901,2,43
12,3,0.717299561974881,11271.442585902058,0.1907148168881578,52,77,1.4807692307692308,2,43
12,4,0.717299561974881,9936.34989454773,0.19424693349068098,24,76,3.1666666666666665,2,43
12,5,0.717299561974881,8767.029159525782,0.2103138139018797,22,51,2.3181818181818183,2,43
