pca_components,kmeans_clusters,pca_explained_var,inertia,silhouette,min_cluster_size,max_cluster_size,cluster_size_ratio,run,random_state
2,2,0.45824173753608977,7.144004198245667,0.5559692911494287,101,102,1.00990099009901,4,45
2,3,0.45824173753608977,4.532005889631941,0.5253181789375895,49,102,2.0816326530612246,4,45
2,4,0.45824173753608977,2.408192083487155,0.5239711491136594,48,54,1.125,4,45
2,5,0.45824173753608977,1.7545706338952096,0.5145766372447357,28,53,1.8928571428571428,4,45
2,6,0.45824173753608977,1.218640391719175,0.4998840500611247,26,39,1.5,4,45
2,7,0.45824173753608977,1.0232240761254126,0.4718428837080811,23,39,1.6956521739130435,4,45
2,8,0.45824173753608977,0.8584597384285377,0.45085143582766934,19,30,1.5789473684210527,4,45
2,9,0.45824173753608977,0.7309989748251,0.4576557655643238,13,31,2.3846153846153846,4,45
3,2,0.5398409003685483,10.1977280440563,0.4628716319767091,101,102,1.00990099009901,4,45
3,3,0.5398409003685483,7.468200992601786,0.41951955325726403,50,102,2.04,4,45
3,4,0.5398409003685483,5.326346562312393,0.3924790608636572,50,51,1.02,4,45
3,5,0.5398409003685483,4.514845543974244,0.37954097718492136,19,51,2.6842105263157894,4,45
3,6,0.5398409003685483,3.9074568528098768,0.34656531678495284,18,49,2.7222222222222223,4,45
3,7,0.5398409003685483,3.2945425227084995,0.34951261220908336,18,39,2.1666666666666665,4,45
3,8,0.5398409003685483,2.7697507777940684,0.3641003148029644,18,40,2.2222222222222223,4,45
3,9,0.5398409003685483,2.5597614408878995,0.35403780675195295,13,36,2.769230769230769,4,45
4,2,0.5969607205625309,12.343590657735174,0.41388154022284784,101,102,1.00990099009901,4,45
4,3,0.5969607205625309,9.606462799906186,0.36418620466539237,50,102,2.04,4,45
4,4,0.5969607205625309,7.463868805009854,0.3279065308766097,50,51,1.02,4,45
4,5,0.5969607205625309,6.575762883320764,0.3081647493559115,27,51,1.8888888888888888,4,45
4,6,0.5969607205625309,5.855470179122853,0.2872801844503299,24,48,2.0,4,45
4,7,0.5969607205625309,5.231007340035343,0.2811635794934162,21,39,1.8571428571428572,4,45
4,8,0.5969607205625309,4.703837099875479,0.2832887155696868,19,32,1.6842105263157894,4,45
4,9,0.5969607205625309,4.2472661890658605,0.2975996234234769,14,34,2.4285714285714284,4,45
5,2,0.6407776163881933,13.987613663442959,0.38960826482468003,101,102,1.00990099009901,4,45
5,3,0.6407776163881933,11.186879669118355,0.33816422125569595,49,102,2.0816326530612246,4,45
5,4,0.6407776163881933,8.915505986248116,0.30198615919809696,50,52,1.04,4,45
5,5,0.6407776163881933,7.705349711301942,0.2986508706915112,17,52,3.0588235294117645,4,45
5,6,0.6407776163881933,6.934150784649503,0.3010846860756127,17,52,3.0588235294117645,4,45
5,7,0.6407776163881933,6.124340442338779,0.2729332922922108,16,41,2.5625,4,45
5,8,0.6407776163881933,5.543757780856068,0.28047398155508485,17,37,2.176470588235294,4,45
5,9,0.6407776163881933,5.158914897660016,0.2719702311108008,16,28,1.75,4,45
6,2,0.6766192909968564,15.333903547673248,0.37093630785676385,101,102,1.00990099009901,4,45
6,3,0.6766192909968564,12.423474800874223,0.32038220836434106,50,102,2.04,4,45
6,4,0.6766192909968564,9.953776052621912,0.30655200681919786,32,70,2.1875,4,45
6,5,0.6766192909968564,8.73154257866126,0.2985686254556806,19,70,3.6842105263157894,4,45
6,6,0.6766192909968564,7.761799324384793,0.26388062661688577,17,45,2.6470588235294117,4,45
6,7,0.6766192909968564,6.912265436313504,0.26766064221012104,17,39,2.2941176470588234,4,45
6,8,0.6766192909968564,6.277669458856831,0.2706014233819583,17,30,1.7647058823529411,4,45
6,9,0.6766192909968564,5.755377607550162,0.28014960749591544,15,32,2.1333333333333333,4,45
7,2,0.7073464570827083,16.4862134599793,0.35362031695416907,101,102,1.00990099009901,4,45
7,3,0.7073464570827083,13.564819812752768,0.3021912721453409,50,102,2.04,4,45
7,4,0.7073464570827083,11.102847041435503,0.28667315761623113,32,70,2.1875,4,45
7,5,0.7073464570827083,9.870270688506121,0.27710344393932423,17,69,4.0588235294117645,4,45
7,6,0.7073464570827083,8.858612040660777,0.2490419460783168,19,45,2.3684210526315788,4,45
7,7,0.7073464570827083,7.948304042821492,0.2500158450950977,17,39,2.2941176470588234,4,45
7,8,0.7073464570827083,7.356299214759774,0.24674219380159257,16,30,1.875,4,45
7,9,0.7073464570827083,6.781833302259319,0.2586016609585496,14,31,2.2142857142857144,4,45
8,2,0.73359529715247,17.472311448231117,0.3405322547225345,101,102,1.00990099009901,4,45
8,3,0.73359529715247,14.536889697156555,0.2889999540309762,50,102,2.04,4,45
8,4,0.73359529715247,12.059447062053515,0.2751820194019149,29,73,2.5172413793103448,4,45
8,5,0.73359529715247,10.83220398705399,0.26047326606583376,19,70,3.6842105263157894,4,45
8,6,0.73359529715247,9.780815085713073,0.23259536530889452,16,44,2.75,4,45
8,7,0.73359529715247,8.893627418471755,0.235455415200781,17,40,2.3529411764705883,4,45
8,8,0.73359529715247,8.234408161280786,0.23510263525001535,16,33,2.0625,4,45
8,9,0.73359529715247,7.776658682880313,0.2344666195562655,16,34,2.125,4,45
10,2,0.7686798408353833,18.78995291165245,0.32421701476494835,101,102,1.00990099009901,4,45
10,3,0.7686798408353833,15.840790698232663,0.2723002322638075,50,102,2.04,4,45
10,4,0.7686798408353833,13.31640693126468,0.2560722606151256,31,71,2.2903225806451615,4,45
10,5,0.7686798408353833,12.070026154104124,0.24268691968959072,17,70,4.117647058823529,4,45
10,6,0.7686798408353833,10.963208460360663,0.2177634401022489,16,47,2.9375,4,45
10,7,0.7686798408353833,10.08204708439961,0.21562503027301524,17,39,2.2941176470588234,4,45
10,8,0.7686798408353833,9.40292137373905,0.21607952527393676,17,31,1.8235294117647058,4,45
10,9,0.7686798408353833,8.825377339424097,0.2139443551608519,16,27,1.6875,4,45
12,2,0.7971227955099929,19.85795954456899,0.3134961050153378,101,102,1.00990099009901,4,45
12,3,0.7971227955099929,16.86352837763336,0.2638375205815317,49,102,2.0816326530612246,4,45
12,4,0.7971227955099929,14.324589304491786,0.24632628177163776,31,71,2.2903225806451615,4,45
12,5,0.7971227955099929,13.085616337007679,0.23318997513519352,21,70,3.3333333333333335,4,45
12,6,0.7971227955099929,11.969513133012052,0.2027325492928631,18,47,2.611111111111111,4,45
12,7,0.7971227955099929,11.012223101385455,0.20918680384506014,17,39,2.2941176470588234,4,45
12,8,0.7971227955099929,10.313323566298012,0.2063580345074552,17,35,2.0588235294117645,4,45
12,9,0.7971227955099929,9.73223319536633,0.2080662930817284,16,31,1.9375,4,45
15,2,0.8330976046441975,21.203319945882775,0.2998612653486202,101,102,1.00990099009901,4,45
15,3,0.8330976046441975,18.20017188894883,0.24830664624611296,50,102,2.04,4,45
15,4,0.8330976046441975,15.662055238023239,0.2342355744170516,29,73,2.5172413793103448,4,45
15,5,0.8330976046441975,14.410766900780084,0.21521251593269813,16,69,4.3125,4,45
15,6,0.8330976046441975,13.363006114127955,0.19089703286912554,21,45,2.142857142857143,4,45
15,7,0.8330976046441975,12.353247620518513,0.18892715991791886,17,37,2.176470588235294,4,45
15,8,0.8330976046441975,11.609005742567366,0.1916660368725117,16,34,2.125,4,45
15,9,0.8330976046441975,11.10558948391762,0.18194516743254538,15,37,2.466666666666667,4,45
18,2,0.8570157357201215,22.100885639761074,0.2913666375921845,101,102,1.00990099009901,4,45
18,3,0.8570157357201215,19.09369373265396,0.24065265898819777,49,102,2.0816326530612246,4,45
18,4,0.8570157357201215,16.540954399913232,0.22292850019336158,32,70,2.1875,4,45
18,5,0.8570157357201215,15.27539167548949,0.20942475171136518,21,69,3.2857142857142856,4,45
18,6,0.8570157357201215,14.08512566698693,0.18540966741669854,16,45,2.8125,4,45
18,7,0.8570157357201215,13.132959814845266,0.18525944020360252,16,39,2.4375,4,45
18,8,0.8570157357201215,12.427883763640539,0.18355101363896104,16,36,2.25,4,45
18,9,0.8570157357201215,11.835992346360303,0.1830899756160455,16,31,1.9375,4,45
20,2,0.8699079238582174,22.584915899195618,0.28704199191954266,101,102,1.00990099009901,4,45
