pca_components,kmeans_clusters,pca_explained_var,inertia,silhouette,min_cluster_size,max_cluster_size,cluster_size_ratio,run,random_state
2,2,0.7983775695363493,421.3128641000291,0.9701654337644179,1,202,202.0,4,45
2,3,0.7983775695363493,205.11517560926058,0.6875338468060642,1,182,182.0,4,45
2,4,0.7983775695363493,118.67678713062548,0.6032016258924231,1,164,164.0,4,45
2,5,0.7983775695363493,57.122179754136,0.5254162906660053,1,95,95.0,4,45
2,6,0.7983775695363493,31.99054292805219,0.5389609143585251,1,85,85.0,4,45
2,7,0.7983775695363493,21.47882713642251,0.5396579910766856,1,79,79.0,4,45
2,8,0.7983775695363493,15.033201139005108,0.5071944234803379,1,63,63.0,4,45
2,9,0.7983775695363493,11.358808187515155,0.4917452852873228,1,50,50.0,4,45
3,2,0.8463318414782619,623.9573167568484,0.960253706454375,1,202,202.0,4,45
3,3,0.8463318414782619,403.05470934859784,0.5568575790132755,1,180,180.0,4,45
3,4,0.8463318414782619,225.00153469606173,0.475902759454486,1,114,114.0,4,45
3,5,0.8463318414782619,143.5996093965244,0.5020929809597594,1,100,100.0,4,45
3,6,0.8463318414782619,109.6614414769385,0.49098725109034247,1,92,92.0,4,45
3,7,0.8463318414782619,86.52617894091058,0.4796143255708734,1,87,87.0,4,45
3,8,0.8463318414782619,67.63658687736984,0.4301569572348877,1,60,60.0,4,45
3,9,0.8463318414782619,55.750716770646996,0.40372988275814686,1,53,53.0,4,45
4,2,0.8649349103106689,702.5180370882023,0.9578643133401521,1,202,202.0,4,45
4,3,0.8649349103106689,473.82184703742416,0.5605719279861361,1,181,181.0,4,45
4,4,0.8649349103106689,303.7521029464893,0.4299929819956778,1,109,109.0,4,45
4,5,0.8649349103106689,178.83551389124463,0.47070224758967893,1,97,97.0,4,45
4,6,0.8649349103106689,140.98613217641696,0.46697164333815466,1,92,92.0,4,45
4,7,0.8649349103106689,115.15766442970866,0.4496265619809652,1,89,89.0,4,45
4,8,0.8649349103106689,95.76620894509279,0.4006986679240451,1,65,65.0,4,45
4,9,0.8649349103106689,80.31659965839211,0.3773397738729322,1,51,51.0,4,45
5,2,0.8809703412633876,770.2817552491032,0.956577638777676,1,202,202.0,4,45
