pca_components,kmeans_clusters,pca_explained_var,inertia,silhouette,run
2,2,0.44071270225534787,581.8459976066129,0.4869534773504414,2
2,3,0.44071270225534787,149.45981913748636,0.6726226878142588,2
2,4,0.44071270225534787,89.76172371578227,0.5937473204072203,2
2,5,0.44071270225534787,67.26271086288264,0.5097529823905296,2
2,6,0.44071270225534787,53.04749459546281,0.4889764374231312,2
2,7,0.44071270225534787,43.662799883362574,0.48116305510536744,2
2,8,0.44071270225534787,38.702945620623666,0.4592033875821716,2
2,9,0.44071270225534787,33.28746221750037,0.45576120951341736,2
3,2,0.513537028248625,761.89083024232,0.40318168078376615,2
3,3,0.513537028248625,328.1443823767513,0.5660833402958844,2
3,4,0.513537028248625,217.09092786840696,0.5209740162941249,2
3,5,0.513537028248625,160.08871287609492,0.4907873409539622,2
3,6,0.513537028248625,138.7845192377944,0.4328716703805163,2
3,7,0.513537028248625,122.45686228592261,0.42652344832384287,2
3,8,0.513537028248625,107.30748169447686,0.40259317688676105,2
3,9,0.513537028248625,93.73494733300942,0.4068079640148467,2
4,2,0.5726057194734839,904.0051790877108,0.3590560869378598,2
4,3,0.5726057194734839,471.13704336820825,0.5039268864809213,2
4,4,0.5726057194734839,357.796969664921,0.4482179829901876,2
4,5,0.5726057194734839,291.9183142056932,0.4163655648360135,2
4,6,0.5726057194734839,240.95319546629267,0.4144324003454475,2
4,7,0.5726057194734839,210.96662216205797,0.41590433077518923,2
4,8,0.5726057194734839,191.9120150786065,0.38682760918364506,2
4,9,0.5726057194734839,176.22848870803935,0.379983915678206,2
5,2,0.6114091118539056,999.4139069669494,0.3319230615733141,2
5,3,0.6114091118539056,566.0541595353252,0.4689550973484996,2
5,4,0.6114091118539056,450.7262644068831,0.4213151597415885,2
5,5,0.6114091118539056,379.90715868997825,0.37728375733063807,2
5,6,0.6114091118539056,333.6447845025622,0.35399097526618417,2
5,7,0.6114091118539056,293.5502012263446,0.37148026815362817,2
5,8,0.6114091118539056,272.1299133289782,0.3518435965367387,2
5,9,0.6114091118539056,253.04746399645822,0.34303322469343017,2
6,2,0.64293892996177,1077.4607015608585,0.31413660893858186,2
6,3,0.64293892996177,643.1408741507222,0.4465014242371344,2
6,4,0.64293892996177,525.2677712051697,0.4064392550120039,2
6,5,0.64293892996177,453.2157089082849,0.3539411639340155,2
6,6,0.64293892996177,399.7281799090123,0.3553827527090028,2
6,7,0.64293892996177,352.79948041326514,0.3607627034025015,2
6,8,0.64293892996177,329.0135365690321,0.35673070754689723,2
6,9,0.64293892996177,302.91905771569776,0.3447606506162857,2
7,2,0.6733773353872051,1150.7235724635054,0.30345922101904205,2
7,3,0.6733773353872051,713.3953980352866,0.43528036072833837,2
7,4,0.6733773353872051,589.0219687240378,0.393661386968611,2
7,5,0.6733773353872051,507.8856150799989,0.35083378965856427,2
7,6,0.6733773353872051,456.5468690157826,0.3462353868091647,2
7,7,0.6733773353872051,409.1874474351698,0.34847982145100254,2
7,8,0.6733773353872051,380.232445908444,0.32939870951095124,2
7,9,0.6733773353872051,360.11428063809205,0.30531736508118656,2
