pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,min_cluster_size_min,min_cluster_size_mean,max_cluster_size_max,max_cluster_size_mean,cluster_size_ratio_max,cluster_size_ratio_mean,runs
4,6,0.5186127218327689,3749.4704556438082,39.10457310068897,0.2961413530841891,0.0037530596130934605,11,20.2,54,52.0,4.636363636363637,2.788636363636364,5
4,7,0.5186127218327689,3344.4689913890675,14.908760528356037,0.27990549751598015,0.0023954371273132427,9,18.0,43,41.2,4.777777777777778,2.5650793650793653,5
4,8,0.5186127218327689,2999.8551928277275,16.624514858050816,0.28782677643966975,0.005205227525507065,14,16.0,41,38.8,2.9285714285714284,2.46922268907563,5
4,9,0.5186127218327689,2716.6782202305717,19.130450551272556,0.2856910247832224,0.003345692279418566,6,10.8,44,36.8,6.0,3.8805555555555555,5
5,2,0.5666520217657991,9439.31615352328,0.5519753626783848,0.29801509587296504,0.0007380101539945089,97,97.8,106,105.2,1.092783505154639,1.0758721232948036,5
5,3,0.5666520217657991,7190.974016993411,0.0,0.2928969646792337,0.0,57,57.0,79,79.0,1.3859649122807018,1.3859649122807018,5
5,4,0.5666520217657991,6029.245193366761,4.220449872161709,0.29501092012542873,0.00039081183213028733,36,37.2,67,65.2,1.8611111111111112,1.7572649572649575,5
5,5,0.5666520217657991,5333.261223970001,13.56786864512412,0.29338270434782104,0.0035379600947329517,22,23.4,67,63.2,2.9130434782608696,2.708790513833992,5
5,6,0.5666520217657991,4723.467114896404,31.99276636695823,0.28275870911556567,0.007113362970832429,15,20.8,55,52.6,3.6,2.612909090909091,5
5,7,0.5666520217657991,4254.52639763982,40.27123195449015,0.2778364263927993,0.0076727912711087,10,16.8,54,48.6,4.5,3.0488888888888885,5
5,8,0.5666520217657991,3833.2295581355856,51.30400984783015,0.2639582527503911,0.002562945781130889,9,13.6,43,39.8,4.444444444444445,3.1015384615384614,5
5,9,0.5666520217657991,3465.2337928195616,13.124126706392449,0.2692322152800003,0.007467364278724625,13,14.4,42,35.8,3.1538461538461537,2.503733031674208,5
6,2,0.6056890430943889,10371.356881902742,0.0,0.28176269468313436,0.0,100,100.0,103,103.0,1.03,1.03,5
6,3,0.6056890430943889,8117.640228022656,0.0,0.2688656483764845,0.0,57,57.0,80,80.0,1.4035087719298245,1.4035087719298245,5
6,4,0.6056890430943889,6861.406644774351,0.4792816275984947,0.27542610707082005,0.0007760284219258208,35,35.8,67,66.6,1.9142857142857144,1.8606349206349209,5
6,5,0.6056890430943889,6181.080916516815,42.48354436337916,0.27180606186146855,0.009321301443793513,11,21.0,67,61.2,6.090909090909091,3.271849446849447,5
6,6,0.6056890430943889,5509.5640272448345,41.09435634801787,0.26243837240913015,0.007667766323979313,22,22.0,54,54.0,2.4545454545454546,2.4545454545454546,5
6,7,0.6056890430943889,5013.713822190463,12.900488557445897,0.2654427223565744,0.003137587277656312,15,17.6,55,53.8,3.466666666666667,3.0722807017543863,5
6,8,0.6056890430943889,4649.793805067311,50.36006983892757,0.2441412565006294,0.011904334921243154,12,14.8,54,43.2,4.5,3.0504273504273507,5
6,9,0.6056890430943889,4262.232584743276,9.289353377133134,0.23886385624924933,0.007231494648912694,11,13.2,42,36.4,3.5,2.824722336487042,5
7,2,0.6337977775228243,11046.301933851704,0.0,0.26917374233484853,0.0,100,100.0,103,103.0,1.03,1.03,5
7,3,0.6337977775228243,8758.258890688297,0.7480110047427666,0.2574571358776844,2.9240053190525997e-05,59,59.0,80,79.2,1.3559322033898304,1.3423728813559321,5
7,4,0.6337977775228243,7374.087264984252,0.5013461577160244,0.2728660691178401,0.0004035137113061115,36,36.8,67,66.2,1.8611111111111112,1.7992492492492491,5
7,5,0.6337977775228243,6643.895892633722,15.941891467465691,0.2706199398647186,0.005628936279818433,21,22.2,66,66.0,3.142857142857143,2.9763975155279505,5
7,6,0.6337977775228243,6015.745287346647,37.68436842069225,0.2523938187390996,0.005621596727593454,21,21.8,55,55.0,2.619047619047619,2.5238095238095237,5
7,7,0.6337977775228243,5558.038086841907,10.446254532836399,0.2416229539584786,0.013770020284311138,11,17.0,52,44.0,4.7272727272727275,2.8186291486291486,5
7,8,0.6337977775228243,5114.557128391134,16.82319525556177,0.23041100355217464,0.006081557969308122,10,13.2,43,40.0,4.3,3.2850877192982457,5
7,9,0.6337977775228243,4757.763466500729,21.1900986108521,0.2282764005846652,0.007467908751138907,10,11.2,42,36.8,3.5,3.291305361305361,5
8,2,0.6565075563466212,11591.822877673249,0.0,0.25884089985452396,0.0,100,100.0,103,103.0,1.03,1.03,5
8,3,0.6565075563466212,9303.344367213744,0.748164539503746,0.24548119177939065,4.953935525943258e-05,59,59.0,80,79.2,1.3559322033898304,1.3423728813559321,5
8,4,0.6565075563466212,7909.897939817989,0.0,0.2599751945296809,0.0,37,37.0,66,66.0,1.7837837837837838,1.7837837837837838,5
8,5,0.6565075563466212,7193.468485488789,64.85033562380158,0.2560762671718138,0.011070023415021817,22,22.2,66,64.4,3.0,2.9043478260869566,5
8,6,0.6565075563466212,6547.807506474614,26.337592377645386,0.2390941179482124,0.006900706404514615,21,21.8,55,55.0,2.619047619047619,2.5238095238095237,5
8,7,0.6565075563466212,6105.704289908737,40.01789916279308,0.22526459965427487,0.011281655561796368,10,14.6,55,45.8,4.454545454545454,3.3209090909090913,5
8,8,0.6565075563466212,5640.158677233204,51.61387638882986,0.21542461459356632,0.006062263075397263,12,14.6,43,37.8,3.4166666666666665,2.6411484593837535,5
8,9,0.6565075563466212,5268.689431325107,31.602952048935297,0.21791709374653112,0.004637431607327919,10,12.4,43,40.0,4.3,3.2949816849816846,5
10,2,0.6929631681126316,12466.897683975778,0.0,0.2441703683396331,0.0,100,100.0,103,103.0,1.03,1.03,5
10,3,0.6929631681126316,10172.45077090932,3.6730311178558077,0.23081186234640874,0.0008300845795780954,59,59.4,81,80.6,1.3728813559322033,1.3573214781883856,5
10,4,0.6929631681126316,8769.273222048492,0.05536165672425369,0.2422100293421372,0.00012768146592768515,36,36.6,67,66.4,1.8611111111111112,1.814714714714715,5
10,5,0.6929631681126316,8038.426034423983,36.87360525766982,0.2355314960141794,0.012075303416481508,21,23.6,66,64.4,3.142857142857143,2.819642857142857,5
10,6,0.6929631681126316,7393.80659347843,12.155439882248817,0.22195131224175846,0.007719982009464651,11,19.0,55,52.0,4.909090909090909,2.9560036454773297,5
