pca_components,kmeans_clusters,pca_explained_var,inertia,silhouette
2,2,0.4407127022553473,581.8320171180659,0.48777900514917344
2,3,0.4407127022553473,149.4590826576346,0.6726698371913666
2,4,0.4407127022553473,89.7617237112328,0.5937473204222503
2,5,0.4407127022553473,67.2666439863442,0.5100030563882045
2,6,0.4407127022553473,53.04471446015053,0.4880796835654899
2,7,0.4407127022553473,43.698385790019294,0.4804861180519092
2,8,0.4407127022553473,38.457430299662654,0.464713195802708
2,9,0.4407127022553473,33.29804062159972,0.4559987435635999
3,2,0.5135370282486571,761.8908305751368,0.40318167749248257
3,3,0.5135370282486571,328.14438421105507,0.5660833354520076
3,4,0.5135370282486571,217.09094012986333,0.520973997598297
3,5,0.5135370282486571,160.05339932252687,0.49087261880153515
3,6,0.5135370282486571,139.03738015961267,0.43244556924044375
3,7,0.5135370282486571,121.42539450803774,0.40634599815440603
3,8,0.5135370282486571,107.00133272735509,0.4057300669179746
3,9,0.5135370282486571,94.0493509117827,0.4076012764425404
4,2,0.5726057194719238,904.005182353063,0.3590560784485682
4,3,0.5726057194719238,471.15935178377924,0.5037435203425679
4,4,0.5726057194719238,357.83811244730725,0.45325996686001935
4,5,0.5726057194719238,291.9183324482034,0.4163655382644021
4,6,0.5726057194719238,240.94140231608623,0.4143686383765486
4,7,0.5726057194719238,210.72049333224862,0.4142999038865344
4,8,0.5726057194719238,190.91543168685953,0.38643077436766315
4,9,0.5726057194719238,177.1102294780305,0.38356303808340086
5,2,0.6114091119761901,999.413896475271,0.33192310528160995
5,3,0.6114091119761901,566.0541569057555,0.468955116194359
5,4,0.6114091119761901,450.860045869858,0.4215304343696271
5,5,0.6114091119761901,379.90688386062226,0.3772841529082493
5,6,0.6114091119761901,329.0317683893727,0.36974228663001996
5,7,0.6114091119761901,293.76722670093886,0.3720499281386663
5,8,0.6114091119761901,270.8285901146886,0.34708168912611015
5,9,0.6114091119761901,252.2943060372757,0.3455558089937273
6,2,0.6429389304994678,1077.4607131939213,0.31413658247529874
6,3,0.6429389304994678,643.140952324773,0.44650133863454367
6,4,0.6429389304994678,525.4631344633721,0.4048381697990953
6,5,0.6429389304994678,453.88079774248973,0.3552163000533573
6,6,0.6429389304994678,400.44821703627053,0.35074868416956645
6,7,0.6429389304994678,354.1942321171127,0.3582080856437372
6,8,0.6429389304994678,327.80267533427957,0.3464602490401386
6,9,0.6429389304994678,305.7116089503259,0.33909762977817337
7,2,0.6733773356311865,1150.723569213425,0.3034591518120367
7,3,0.6733773356311865,713.3954918483632,0.4352802490034039
7,4,0.6733773356311865,589.0840736618143,0.393378883922452
7,5,0.6733773356311865,508.2920075960765,0.35213140025623046
7,6,0.6733773356311865,455.6039149083422,0.34081122486710785
7,7,0.6733773356311865,409.3609675957885,0.34622804951974157
7,8,0.6733773356311865,379.7422945583693,0.3260821897954345
7,9,0.6733773356311865,360.7523321695957,0.3129656732384748
8,2,0.6978688307351352,1211.3949800439918,0.29201498073355536
8,3,0.6978688307351352,773.9440897082974,0.42073729763022766
8,4,0.6978688307351352,648.808753349594,0.37766498386114233
8,5,0.6978688307351352,567.9276326739324,0.33711777283911437
8,6,0.6978688307351352,514.4639433156763,0.3280094238985886
8,7,0.6978688307351352,465.757487834209,0.3213810811053698
8,8,0.6978688307351352,438.48955290879974,0.31156621671742385
8,9,0.6978688307351352,414.3550935212744,0.30675610706756007
10,2,0.7334542801496398,1299.4138565415244,0.2771803801335685
10,3,0.7334542801496398,861.7053323907519,0.4012140565032687
10,4,0.7334542801496398,735.6211242572299,0.3573943845117109
10,5,0.7334542801496398,653.9958532896329,0.31586759882975846
10,6,0.7334542801496398,600.1883565168131,0.30807199008706737
10,7,0.7334542801496398,546.5573882814394,0.3072067322212433
10,8,0.7334542801496398,517.521027398255,0.29633500593752
10,9,0.7334542801496398,492.97397608641677,0.2933812595551187
12,2,0.763768265735521,1374.5136550405118,0.26642367532561667
12,3,0.763768265735521,936.2011594631228,0.38805777805080355
12,4,0.763768265735521,809.3944661279329,0.3437889564144815
12,5,0.763768265735521,723.4260964095494,0.3098226245579117
12,6,0.763768265735521,667.3939220498038,0.30110972850200535
12,7,0.763768265735521,613.1607120007963,0.29765612481912873
12,8,0.763768265735521,583.6007320343367,0.2905457777436228
12,9,0.763768265735521,556.4257016544104,0.2845225616807661
15,2,0.7962695969069185,1454.9214658809192,0.25482779706229663
15,3,0.7962695969069185,1016.4334548049167,0.37407630565482797
15,4,0.7962695969069185,889.193897504043,0.3279491260242864
15,5,0.7962695969069185,802.7787150215776,0.30028025348072845
15,6,0.7962695969069185,745.5346063469569,0.28917402382801477
15,7,0.7962695969069185,689.4110251985417,0.2859747749411217
15,8,0.7962695969069185,659.4234344684292,0.2777115072793855
