pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,min_cluster_size_min,min_cluster_size_mean,max_cluster_size_max,max_cluster_size_mean,cluster_size_ratio_max,cluster_size_ratio_mean,runs
6,9,0.8915654234626158,140.62729630791506,0.7887689232328283,0.326539823837685,0.007524111106767921,1,1.0,73,69.4,73.0,69.4,5
7,2,0.9004948220686945,852.7862259384158,0.0,0.953539816428537,0.0,1,1.0,202,202.0,202.0,202.0,5
7,3,0.9004948220686945,623.3348869402386,0.0,0.5380053171869326,0.0,1,1.0,180,180.0,180.0,180.0,5
7,4,0.9004948220686945,449.37210095259195,2.812462064411274,0.367650136025231,0.01407110511921006,1,1.0,116,112.8,116.0,112.8,5
7,5,0.9004948220686945,315.83206681376606,0.0,0.3944896823037895,0.0,1,1.0,97,97.0,97.0,97.0,5
7,6,0.9004948220686945,249.27199757125294,0.0,0.3990538740468475,0.0,1,1.0,95,95.0,95.0,95.0,5
7,7,0.9004948220686945,212.9482602046333,0.894560529251064,0.39820839101100364,0.0016142496725204997,1,1.0,93,92.4,93.0,92.4,5
7,8,0.9004948220686945,189.1811196603421,0.4461877174031834,0.36362343481387527,0.037939080644593205,1,1.0,89,85.0,89.0,85.0,5
7,9,0.9004948220686945,166.00112665564018,0.9374638861231177,0.3117107996779177,0.008124701695266369,1,1.0,76,73.2,76.0,73.2,5
8,2,0.9083284052070356,885.8893326813593,0.0,0.952749024976091,0.0,1,1.0,202,202.0,202.0,202.0,5
8,3,0.9083284052070356,655.9870853355252,0.0,0.5384059218368313,0.0,1,1.0,180,180.0,180.0,180.0,5
8,4,0.9083284052070356,478.28512076048855,2.7020099072769854,0.364581183517603,0.004257915568717991,1,1.0,116,111.6,116.0,111.6,5
8,5,0.9083284052070356,347.6956187148743,0.05592017712020469,0.38055379997843514,0.0003941614737062099,1,1.0,100,99.6,100.0,99.6,5
8,6,0.9083284052070356,280.63902698413824,0.021303447938792946,0.3874488385806497,0.00016849064210602602,1,1.0,96,95.4,96.0,95.4,5
8,7,0.9083284052070356,241.89188602232784,1.4001658549540126,0.3743817795063122,0.00680333683664384,1,1.0,92,89.2,92.0,89.2,5
8,8,0.9083284052070356,208.95368757064998,1.537810541447174,0.37301640286291915,0.0027981540198011743,1,1.0,89,87.0,89.0,87.0,5
8,9,0.9083284052070356,183.36679376135606,1.6687666467411595,0.31873784536497035,0.03087050879832615,1,1.0,81,73.8,81.0,73.8,5
10,2,0.9218720182689154,943.1217551546094,0.0,0.9508311288932971,0.0,1,1.0,202,202.0,202.0,202.0,5
10,3,0.9218720182689154,712.5787960987437,0.0,0.5296402445246702,0.0,1,1.0,180,180.0,180.0,180.0,5
10,4,0.9218720182689154,537.8252473841005,2.7911767757785158,0.34211293840550777,0.002115855481382817,1,1.0,116,112.8,116.0,112.8,5
10,5,0.9218720182689154,403.4209823262441,0.279487074994745,0.3495521259054775,0.0013113824160384516,1,1.0,102,99.6,102.0,99.6,5
10,6,0.9218720182689154,336.7215136541958,0.0738241363988331,0.3557379190788269,0.0001242003049471979,1,1.0,96,95.4,96.0,95.4,5
10,7,0.9218720182689154,296.1183039203405,2.625271346605328,0.3398382375917734,0.010439446461694004,1,1.0,93,87.6,93.0,87.6,5
10,8,0.9218720182689154,264.44618256152,3.253622016580876,0.32868632855466506,0.00922740339081383,1,1.0,88,83.2,88.0,83.2,5
10,9,0.9218720182689154,237.85414291965418,3.3772251719159634,0.279531140902363,0.032685345415238355,1,1.0,81,68.4,81.0,68.4,5
12,2,0.9309483157671414,981.4757429147287,0.0,0.949532533596438,0.0,1,1.0,202,202.0,202.0,202.0,5
12,3,0.9309483157671414,750.8592168969685,0.0,0.524530403046954,0.0,1,1.0,180,180.0,180.0,180.0,5
12,4,0.9309483157671414,573.4234880940152,2.2848111057010683,0.32389093190741985,0.0026389171009160595,1,1.0,116,112.6,116.0,112.6,5
