pca_components,kmeans_clusters,pca_explained_var,inertia,silhouette,min_cluster_size,max_cluster_size,cluster_size_ratio,run,random_state
2,2,0.3383158796514987,2596.6031117901757,0.536994090130785,97,106,1.092783505154639,4,45
2,3,0.3383158796514987,1655.5699318874827,0.4926194427837654,51,93,1.8235294117647058,4,45
2,4,0.3383158796514987,1095.8021955473323,0.4566444246346324,39,65,1.6666666666666667,4,45
2,5,0.3383158796514987,895.0998764899557,0.41077744020058515,31,51,1.6451612903225807,4,45
2,6,0.3383158796514987,744.8872749570878,0.3819611934956416,25,44,1.76,4,45
2,7,0.3383158796514987,631.2410345422566,0.3877286025163027,18,37,2.0555555555555554,4,45
2,8,0.3383158796514987,545.8836924010495,0.37356500268239407,17,33,1.9411764705882353,4,45
2,9,0.3383158796514987,494.24886330140544,0.3707191439741287,9,34,3.7777777777777777,4,45
3,2,0.4030675216150633,3882.398237035997,0.44832982322232634,97,106,1.092783505154639,4,45
3,3,0.4030675216150633,2921.5387425007293,0.3878527904894369,52,93,1.7884615384615385,4,45
3,4,0.4030675216150633,2358.470136960478,0.32808373209273395,40,60,1.5,4,45
3,5,0.4030675216150633,1899.6482390978465,0.3493280399078997,28,60,2.142857142857143,4,45
3,6,0.4030675216150633,1621.89931989947,0.34677377408981597,24,49,2.0416666666666665,4,45
3,7,0.4030675216150633,1448.939000562974,0.33115011350812795,18,42,2.3333333333333335,4,45
3,8,0.4030675216150633,1312.3889265683633,0.3065601809103943,13,34,2.6153846153846154,4,45
3,9,0.4030675216150633,1201.4540510892396,0.3068159125080034,11,34,3.090909090909091,4,45
4,2,0.4565426715066891,4863.753331084019,0.4155802731842324,100,103,1.03,4,45
4,3,0.4565426715066891,3893.4408873360044,0.34849047648794723,50,99,1.98,4,45
4,4,0.4565426715066891,3058.801070115076,0.3079684814357845,42,61,1.4523809523809523,4,45
4,5,0.4565426715066891,2608.6323991650443,0.321647952459488,26,57,2.1923076923076925,4,45
4,6,0.4565426715066891,2264.555692812375,0.31241724912157326,25,44,1.76,4,45
4,7,0.4565426715066891,2014.4664841275398,0.3241713094489383,17,45,2.6470588235294117,4,45
4,8,0.4565426715066891,1837.510131903669,0.3152661671873686,10,44,4.4,4,45
4,9,0.4565426715066891,1668.7212632311418,0.28902387707247534,10,34,3.4,4,45
5,2,0.5034450164991953,5795.055335925586,0.3792245232926232,100,103,1.03,4,45
5,3,0.5034450164991953,4736.541246978364,0.317488406331327,45,100,2.2222222222222223,4,45
5,4,0.5034450164991953,3885.799655626117,0.27639973339446644,42,61,1.4523809523809523,4,45
5,5,0.5034450164991953,3325.895651207664,0.29643043934080854,28,55,1.9642857142857142,4,45
5,6,0.5034450164991953,2852.7477157830353,0.30452665465116435,26,41,1.5769230769230769,4,45
5,7,0.5034450164991953,2616.679444175712,0.2956039548519905,18,41,2.2777777777777777,4,45
5,8,0.5034450164991953,2415.2402980621855,0.2828228100560399,15,41,2.7333333333333334,4,45
5,9,0.5034450164991953,2296.5611934037756,0.23778412601162693,14,30,2.142857142857143,4,45
6,2,0.5409603694742314,6534.198408463313,0.3536770912122896,100,103,1.03,4,45
6,3,0.5409603694742314,5479.756894302047,0.2880345978648208,45,100,2.2222222222222223,4,45
6,4,0.5409603694742314,4624.0252178803785,0.24903857104645816,42,61,1.4523809523809523,4,45
6,5,0.5409603694742314,4019.0933353104197,0.2699851184362802,29,55,1.896551724137931,4,45
6,6,0.5409603694742314,3553.9932319922327,0.275303970967717,25,41,1.64,4,45
6,7,0.5409603694742314,3334.8593372417645,0.24923402684394988,18,41,2.2777777777777777,4,45
6,8,0.5409603694742314,3099.7558264595054,0.25369072121665814,11,41,3.727272727272727,4,45
6,9,0.5409603694742314,2923.5743303985446,0.250483770264372,10,40,4.0,4,45
7,2,0.572259006349848,7154.718227698631,0.3346460521198168,100,103,1.03,4,45
7,3,0.572259006349848,6095.247592145035,0.26602152177975186,46,100,2.1739130434782608,4,45
7,4,0.572259006349848,5238.8966730228685,0.23153344192536554,42,61,1.4523809523809523,4,45
7,5,0.572259006349848,4629.059742354117,0.2501358587090281,28,55,1.9642857142857142,4,45
7,6,0.572259006349848,4155.691847785693,0.2500884009516115,24,39,1.625,4,45
7,7,0.572259006349848,3902.0625510282516,0.23873209356608596,18,39,2.1666666666666665,4,45
7,8,0.572259006349848,3652.079440050296,0.23986364149287592,14,39,2.7857142857142856,4,45
7,9,0.572259006349848,3477.2130048129866,0.2115221872121597,14,33,2.357142857142857,4,45
8,2,0.5986474514952724,7677.155650658104,0.32031238981158383,100,103,1.03,4,45
8,3,0.5986474514952724,6604.022474863999,0.251805324667996,46,100,2.1739130434782608,4,45
8,4,0.5986474514952724,5734.9839899192075,0.21693496851823127,43,57,1.3255813953488371,4,45
8,5,0.5986474514952724,5112.7955434982905,0.23241271712634531,28,57,2.0357142857142856,4,45
8,6,0.5986474514952724,4624.773162598982,0.23448411985816234,24,40,1.6666666666666667,4,45
8,7,0.5986474514952724,4342.792812845985,0.22789991341214894,17,40,2.3529411764705883,4,45
8,8,0.5986474514952724,4111.736783381029,0.2266911970906524,12,40,3.3333333333333335,4,45
8,9,0.5986474514952724,3945.7894533475,0.20873079972257383,10,38,3.8,4,45
10,2,0.640842753362271,8511.718453271886,0.299068547361268,100,103,1.03,4,45
10,3,0.640842753362271,7429.751594821955,0.2307420580462685,45,100,2.2222222222222223,4,45
10,4,0.640842753362271,6545.578014532742,0.19716519923078046,41,59,1.4390243902439024,4,45
10,5,0.640842753362271,5905.8037865984425,0.21308295688494694,30,58,1.9333333333333333,4,45
10,6,0.640842753362271,5411.114136546861,0.21575371996994483,25,41,1.64,4,45
10,7,0.640842753362271,5137.046072790546,0.20355346029035126,12,39,3.25,4,45
10,8,0.640842753362271,4915.241386456256,0.19010179542864497,14,41,2.9285714285714284,4,45
10,9,0.640842753362271,4684.5362179798385,0.1925543919414437,13,39,3.0,4,45
12,2,0.6745907628815047,9180.849479151737,0.2841266020672278,100,103,1.03,4,45
12,3,0.6745907628815047,8098.656088478274,0.21372679152644228,45,100,2.2222222222222223,4,45
12,4,0.6745907628815047,7204.928917337416,0.18389756606966354,43,57,1.3255813953488371,4,45
12,5,0.6745907628815047,6566.625787779429,0.19649118345409036,30,58,1.9333333333333333,4,45
12,6,0.6745907628815047,6068.784266333403,0.19702574267345674,25,39,1.56,4,45
12,7,0.6745907628815047,5820.557632447772,0.18014406621171983,14,45,3.2142857142857144,4,45
12,8,0.6745907628815047,5507.967772958177,0.1854493905859968,12,39,3.25,4,45
12,9,0.6745907628815047,5309.547644858754,0.16821030939081252,16,37,2.3125,4,45
15,2,0.7146959894352135,9977.210074377623,0.2692241908390563,100,103,1.03,4,45
15,3,0.7146959894352135,8882.272417226879,0.1978813725370043,47,100,2.127659574468085,4,45
15,4,0.7146959894352135,7987.931423158591,0.17366021370050722,37,66,1.7837837837837838,4,45
15,5,0.7146959894352135,7334.153334035529,0.18162267704373067,27,55,2.037037037037037,4,45
15,6,0.7146959894352135,6837.088935356193,0.18167454873279917,25,40,1.6,4,45
15,7,0.7146959894352135,6530.96633699983,0.1733999910426573,13,43,3.3076923076923075,4,45
15,8,0.7146959894352135,6310.005727672327,0.15867174151131197,11,40,3.6363636363636362,4,45
15,9,0.7146959894352135,6046.442802887664,0.1561313049818858,12,34,2.8333333333333335,4,45
18,2,0.7472278741254238,10623.006265290496,0.2587669701401657,100,103,1.03,4,45
18,3,0.7472278741254238,9526.699782050164,0.1862706642031032,46,100,2.1739130434782608,4,45
18,4,0.7472278741254238,8628.457070672852,0.1614397846798058,43,57,1.3255813953488371,4,45
18,5,0.7472278741254238,7981.060468522532,0.1677647539287036,28,57,2.0357142857142856,4,45
18,6,0.7472278741254238,7471.257806635733,0.16936139691161833,25,41,1.64,4,45
18,7,0.7472278741254238,7166.914594677584,0.15498284280217076,13,38,2.923076923076923,4,45
18,8,0.7472278741254238,6890.480552906256,0.16245744805142598,9,40,4.444444444444445,4,45
18,9,0.7472278741254238,6679.689985670984,0.1583197256949972,9,42,4.666666666666667,4,45
20,2,0.7644719051519413,10964.577812978598,0.2530551612203394,100,103,1.03,4,45
20,3,0.7644719051519413,9867.893085810225,0.18056957629061118,46,100,2.1739130434782608,4,45
20,4,0.7644719051519413,8967.91623112209,0.15637217009013066,43,57,1.3255813953488371,4,45
20,5,0.7644719051519413,8314.133337942565,0.16813111382005538,29,54,1.8620689655172413,4,45
20,6,0.7644719051519413,7802.411150932447,0.16534075223155703,25,39,1.56,4,45
20,7,0.7644719051519413,7527.196453000474,0.14703144440187083,13,39,3.0,4,45
20,8,0.7644719051519413,7251.805729497398,0.1519197795719883,12,39,3.25,4,45
20,9,0.7644719051519413,7015.720730055181,0.15231234139910033,9,42,4.666666666666667,4,45
25,2,0.8005540246977063,11680.806162549916,0.24239822152595297,100,103,1.03,4,45
25,3,0.8005540246977063,10580.255754714995,0.16921986565738104,47,100,2.127659574468085,4,45
25,4,0.8005540246977063,9680.331589886915,0.1486461338433824,45,58,1.288888888888889,4,45
25,5,0.8005540246977063,9020.345066483893,0.1573900695007398,29,56,1.9310344827586208,4,45
25,6,0.8005540246977063,8504.365375154835,0.15637333823201477,26,43,1.6538461538461537,4,45
25,7,0.8005540246977063,8245.131407629062,0.15181980409784035,15,43,2.8666666666666667,4,45
25,8,0.8005540246977063,7955.345709520439,0.1348371280519908,13,41,3.1538461538461537,4,45
25,9,0.8005540246977063,7684.400239602454,0.14254494109257201,9,43,4.777777777777778,4,45
30,2,0.8285433652509544,12236.203203268633,0.234563295390277,100,103,1.03,4,45
30,3,0.8285433652509544,11135.207428629457,0.16162452944584826,46,100,2.1739130434782608,4,45
30,4,0.8285433652509544,10237.63740607517,0.1439537018629481,37,66,1.7837837837837838,4,45
30,5,0.8285433652509544,9566.776154389561,0.14953525081995592,28,57,2.0357142857142856,4,45
30,6,0.8285433652509544,9051.892182739173,0.14400918629178433,26,39,1.5,4,45
30,7,0.8285433652509544,8774.184832937168,0.13232492080898642,22,41,1.8636363636363635,4,45
30,8,0.8285433652509544,8488.303212659066,0.11936078243845871,20,31,1.55,4,45
30,9,0.8285433652509544,8251.766644621215,0.13457789176616425,8,41,5.125,4,45
