pca_components,kmeans_clusters,pca_explained_var,inertia,silhouette,run
2,2,0.5099037337010422,9607.72901811207,0.6907187039315316,5
2,3,0.5099037337010422,3336.9625010272275,0.6495936166732594,5
2,4,0.5099037337010422,1782.7028335589869,0.5741003511682822,5
2,5,0.5099037337010422,1252.570845051166,0.5267525792252683,5
2,6,0.5099037337010422,1017.1164615094917,0.5379154196603669,5
2,7,0.5099037337010422,807.1716869031586,0.5311655231131617,5
2,8,0.5099037337010422,625.5267353220496,0.5147713426047839,5
2,9,0.5099037337010422,530.0208780565638,0.4936142756421328,5
3,2,0.5869615129330307,12992.489107988935,0.6148838756892987,5
3,3,0.5869615129330307,6708.099613768361,0.5449586963266699,5
3,4,0.5869615129330307,3791.011387925295,0.5528455614363549,5
3,5,0.5869615129330307,2976.7696713015916,0.5232252811623047,5
3,6,0.5869615129330307,2245.5364080868903,0.5092175233965912,5
3,7,0.5869615129330307,1946.716089504749,0.48176081936881765,5
3,8,0.5869615129330307,1656.4945050939289,0.4714850798012218,5
3,9,0.5869615129330307,1444.8060489804436,0.4830786951384659,5
4,2,0.6449703443918389,15478.082987272806,0.574943163990289,5
4,3,0.6449703443918389,9085.100782016245,0.4946048022873818,5
4,4,0.6449703443918389,6268.278224501156,0.4693257518803153,5
4,5,0.6449703443918389,4949.75404116732,0.4692813794947034,5
4,6,0.6449703443918389,4121.877283487157,0.45994815680733453,5
4,7,0.6449703443918389,3508.942951717705,0.4664412673173097,5
4,8,0.6449703443918389,3018.596978638492,0.4515887017413707,5
4,9,0.6449703443918389,2593.871309570941,0.4518669914456333,5
5,2,0.6849214056256568,17209.62983050436,0.5500470568624503,5
5,3,0.6849214056256568,10796.213435181566,0.4653427849053823,5
5,4,0.6849214056256568,7869.603559252265,0.43448198731414045,5
5,5,0.6849214056256568,6391.779831005017,0.43228522124917906,5
5,6,0.6849214056256568,5114.989897726058,0.4446124429137835,5
5,7,0.6849214056256568,4462.882060644127,0.44751618462037135,5
5,8,0.6849214056256568,3959.592912206781,0.434781477283551,5
5,9,0.6849214056256568,3484.2111184783175,0.4360217025794325,5
6,2,0.7120968140952736,18404.82722046319,0.5351594391175848,5
6,3,0.7120968140952736,11986.994641071497,0.4517918092934042,5
6,4,0.7120968140952736,9056.262643555265,0.412120269468592,5
6,5,0.7120968140952736,7407.107633545218,0.40972179660827346,5
6,6,0.7120968140952736,6147.0297764895095,0.4153557445388032,5
6,7,0.7120968140952736,5430.026922471877,0.42576183180846,5
6,8,0.7120968140952736,4762.178792579166,0.42534169747106365,5
6,9,0.7120968140952736,4156.526142837738,0.419336767894605,5
7,2,0.7344909386003997,19389.894533546372,0.5210595698058498,5
7,3,0.7344909386003997,12971.375536756865,0.43495756052559303,5
7,4,0.7344909386003997,10040.82317314969,0.39187986536831454,5
7,5,0.7344909386003997,8397.065637828504,0.3867548471289404,5
7,6,0.7344909386003997,7133.123267754613,0.39349005193497233,5
7,7,0.7344909386003997,6408.958420662113,0.3880517711085643,5
7,8,0.7344909386003997,5767.763581982152,0.39020337168912617,5
7,9,0.7344909386003997,5158.615957967787,0.3804529460193335,5
8,2,0.7549596048937407,20288.268378770692,0.5093898405275878,5
8,3,0.7549596048937407,13863.03276029788,0.42304128664766755,5
8,4,0.7549596048937407,10936.789732795192,0.377803447383946,5
8,5,0.7549596048937407,9270.326036811186,0.3710337887217897,5
8,6,0.7549596048937407,7961.089629641638,0.37948659929880935,5
8,7,0.7549596048937407,7314.552641101891,0.35896313993128387,5
8,8,0.7549596048937407,6583.564667538334,0.37087564815669627,5
8,9,0.7549596048937407,5997.952940269316,0.36355613757416627,5
10,2,0.7871391410205609,21702.930292566947,0.49209999348307504,5
10,3,0.7871391410205609,15272.529570649878,0.4074630270446004,5
10,4,0.7871391410205609,12314.123131746892,0.35977904721935994,5
10,5,0.7871391410205609,10646.121576314972,0.35283521767353865,5
10,6,0.7871391410205609,9298.930323369386,0.3566315979928251,5
10,7,0.7871391410205609,8462.996182437824,0.36289159188065706,5
10,8,0.7871391410205609,7714.925911146532,0.35994172186823936,5
10,9,0.7871391410205609,7117.230949928677,0.3385059363024947,5
12,2,0.8098970020248448,22704.17243427673,0.4800456619720822,5
12,3,0.8098970020248448,16271.672485864856,0.3956181791295931,5
12,4,0.8098970020248448,13307.623613928143,0.3474594204227111,5
12,5,0.8098970020248448,11620.241635562355,0.33998041897865755,5
12,6,0.8098970020248448,10256.388235650262,0.3427744408081413,5
12,7,0.8098970020248448,9520.60131932141,0.33007634840088557,5
12,8,0.8098970020248448,8719.061705948314,0.3325295478184612,5
12,9,0.8098970020248448,8015.494819303881,0.3267552573907724,5
15,2,0.8378976546770791,23935.380789883442,0.4662878399376386,5
15,3,0.8378976546770791,17498.668582773793,0.38326698538448684,5
15,4,0.8378976546770791,14529.00556980383,0.33422371780534965,5
15,5,0.8378976546770791,12837.33784087409,0.3260068073728823,5
15,6,0.8378976546770791,11467.06148103287,0.32802509220810655,5
15,7,0.8378976546770791,10645.252391559108,0.3318795380454717,5
15,8,0.8378976546770791,9801.916740267201,0.3285564506164082,5
15,9,0.8378976546770791,9191.751304481057,0.31279986613544536,5
18,2,0.8584186662364902,24837.96399878551,0.457166855017315,5
18,3,0.8584186662364902,18399.260915981657,0.3755948396382216,5
18,4,0.8584186662364902,15426.086251303064,0.3252679608426015,5
18,5,0.8584186662364902,13726.752695952413,0.31709398851618736,5
18,6,0.8584186662364902,12456.199263440922,0.3085061535641599,5
18,7,0.8584186662364902,11467.918355061713,0.32576840327029527,5
18,8,0.8584186662364902,10708.572525331063,0.31409104720930736,5
18,9,0.8584186662364902,10133.74613949767,0.3074806515762922,5
20,2,0.8689775888237514,25302.410798555677,0.4525149598730281,5
20,3,0.8689775888237514,18863.630297760803,0.37161469686060006,5
20,4,0.8689775888237514,15886.413283361133,0.3211031730095344,5
20,5,0.8689775888237514,14187.758838984146,0.31255105921592746,5
20,6,0.8689775888237514,12818.65595225409,0.31330943830976665,5
20,7,0.8689775888237514,11923.574371323053,0.3210356398004952,5
20,8,0.8689775888237514,11140.559447624837,0.3104399619097381,5
20,9,0.8689775888237514,10472.748264332606,0.29973294365417824,5
25,2,0.8895775632282044,26208.520774298166,0.4438863937952534,5
25,3,0.8895775632282044,19768.922556789035,0.36435072063979884,5
25,4,0.8895775632282044,16784.043935841655,0.3135273402005457,5
25,5,0.8895775632282044,15097.933337124256,0.3040663540795372,5
25,6,0.8895775632282044,13715.648901221102,0.3050005029359019,5
25,7,0.8895775632282044,12870.880149287332,0.3079687928812205,5
25,8,0.8895775632282044,12027.418610734772,0.3001842155879554,5
25,9,0.8895775632282044,11281.767514142179,0.2935176743412254,5
30,2,0.9054828664963062,26908.224623318485,0.4373988914484298,5
30,3,0.9054828664963062,20466.597050282508,0.35921020442239315,5
30,4,0.9054828664963062,17481.38305997355,0.3074969764721306,5
30,5,0.9054828664963062,15791.419047958456,0.29785792910282816,5
30,6,0.9054828664963062,14406.180978669203,0.2982842196100325,5
30,7,0.9054828664963062,13556.714732310431,0.30138606302691207,5
30,8,0.9054828664963062,12759.42757251322,0.29307053350132223,5
30,9,0.9054828664963062,11994.238725658935,0.28747295692844577,5
