pca_components,kmeans_clusters,pca_explained_var,inertia,silhouette,run
2,2,0.8026411341971056,2168.4307324194797,0.9440806122037835,1
2,3,0.8026411341971056,142.88205540632623,0.9013289135142922,1
2,4,0.8026411341971056,57.34065725982205,0.6862000291407565,1
2,5,0.8026411341971056,33.505780718350934,0.564379522260938,1
2,6,0.8026411341971056,24.847122691854583,0.5661242185190746,1
2,7,0.8026411341971056,18.715733529243728,0.5060255071418408,1
2,8,0.8026411341971056,15.072890600975297,0.498723264144112,1
2,9,0.8026411341971056,12.362888857737413,0.4638801083016212,1
3,2,0.8594206910574127,2510.245884187182,0.935146446426547,1
3,3,0.8594206910574127,476.8902483536192,0.8448155978183571,1
3,4,0.8594206910574127,230.85592793979927,0.7317175731077191,1
3,5,0.8594206910574127,141.5599349046383,0.5744656556554628,1
3,6,0.8594206910574127,79.49914377959699,0.5441731726260017,1
3,7,0.8594206910574127,58.320159933600024,0.5041151464511092,1
3,8,0.8594206910574127,41.03483972733552,0.5190540535312663,1
3,9,0.8594206910574127,33.261895336482695,0.4936747516315881,1
4,2,0.8910167235700526,2703.746955195146,0.9278798622224081,1
4,3,0.8910167235700526,670.3777801452387,0.7954250033777097,1
4,4,0.8910167235700526,422.2208180082914,0.6526620286022977,1
4,5,0.8910167235700526,265.14634873086845,0.5070229395500919,1
4,6,0.8910167235700526,179.33905553244918,0.5314300227130978,1
4,7,0.8910167235700526,140.41743434133505,0.5273492351483575,1
4,8,0.8910167235700526,110.42653310905516,0.5318736742731333,1
4,9,0.8910167235700526,90.26586571516839,0.4697440860755786,1
5,2,0.9041627777724278,2784.189187964856,0.9263399056470035,1
5,3,0.9041627777724278,750.6461924668981,0.7860092329853168,1
5,4,0.9041627777724278,496.57766656133015,0.6442783926672159,1
5,5,0.9041627777724278,341.39635388218414,0.49888523340035623,1
5,6,0.9041627777724278,209.43585606721322,0.5135148202754543,1
5,7,0.9041627777724278,164.24591769564285,0.5148229798736972,1
5,8,0.9041627777724278,132.83606128126232,0.5125751811126904,1
5,9,0.9041627777724278,112.9072497329657,0.4432206169217015,1
6,2,0.914352676534659,2846.5937000090325,0.9253851994075003,1
6,3,0.914352676534659,812.8750049222817,0.780674687034608,1
6,4,0.914352676534659,558.7564940050332,0.6467119898417387,1
6,5,0.914352676534659,402.5246904113859,0.4872481627422124,1
6,6,0.914352676534659,267.7472623655835,0.49942573675611057,1
6,7,0.914352676534659,202.75297589068802,0.5042841303869086,1
6,8,0.914352676534659,162.16289302431477,0.4964355578228797,1
6,9,0.914352676534659,137.19015846571554,0.45072832258054596,1
7,2,0.9219276317753405,2892.9803510674774,0.924011460296096,1
7,3,0.9219276317753405,859.2258903696102,0.7716948616082778,1
7,4,0.9219276317753405,603.9048473024887,0.6463864607493276,1
7,5,0.9219276317753405,447.32577999309433,0.46031303942232366,1
7,6,0.9219276317753405,312.4426301515959,0.4721101063429327,1
7,7,0.9219276317753405,244.24238510541838,0.47730374807690273,1
7,8,0.9219276317753405,202.75532165436624,0.4675003483260337,1
7,9,0.9219276317753405,177.42460855141206,0.41507187306125043,1
8,2,0.9282453146938455,2931.671875509087,0.9231867821478572,1
8,3,0.9282453146938455,897.8462009042516,0.766678976402553,1
8,4,0.9282453146938455,643.4229624682142,0.6217396014071617,1
8,5,0.9282453146938455,484.95033019550397,0.4498293185694937,1
8,6,0.9282453146938455,350.27002775625544,0.4569361685305442,1
8,7,0.9282453146938455,281.3910832654077,0.463690909101633,1
8,8,0.9282453146938455,235.76378376116384,0.4559109877312353,1
8,9,0.9282453146938455,200.86361436356816,0.47032398174344475,1
10,2,0.9388883231403126,2996.8510684585913,0.921652788857226,1
10,3,0.9388883231403126,962.9491028157424,0.7571547893407964,1
10,4,0.9388883231403126,706.7423612703427,0.6332595226080031,1
10,5,0.9388883231403126,549.4373057245105,0.42721843326546904,1
10,6,0.9388883231403126,411.8451897718241,0.43348617088306673,1
10,7,0.9388883231403126,344.22837701217406,0.44208965710786263,1
10,8,0.9388883231403126,296.0386362782799,0.44579939256197676,1
10,9,0.9388883231403126,261.92034911658493,0.4489867029176291,1
12,2,0.9468166751974935,3045.4033630672557,0.9205567546055494,1
12,3,0.9468166751974935,1011.4930408789852,0.7504140823424416,1
12,4,0.9468166751974935,754.9104381318643,0.6296658148251502,1
12,5,0.9468166751974935,597.5965792757792,0.4120229076989612,1
12,6,0.9468166751974935,460.02004497780655,0.4174603587156014,1
12,7,0.9468166751974935,392.5493342785248,0.4251546423900534,1
12,8,0.9468166751974935,343.53385415574485,0.41473127893732575,1
12,9,0.9468166751974935,307.4569770573748,0.42509310074969664,1
15,2,0.9548091542989148,3094.3464278352703,0.9192991556956679,1
15,3,0.9548091542989148,1060.4233424001018,0.7424087493516834,1
15,4,0.9548091542989148,803.4922434845269,0.6351930466042119,1
15,5,0.9548091542989148,645.9873133702083,0.3966315147219504,1
15,6,0.9548091542989148,508.06919345469265,0.40158371201350523,1
15,7,0.9548091542989148,439.9838928327573,0.4039204892116518,1
15,8,0.9548091542989148,390.77302385132674,0.3982615874065539,1
15,9,0.9548091542989148,359.5609990365116,0.4082578262006446,1
18,2,0.9610091338242637,3132.316769609601,0.9182507015984802,1
18,3,0.9610091338242637,1098.390124901771,0.7356527785263436,1
18,4,0.9610091338242637,841.3344822750479,0.6202200965966989,1
18,5,0.9610091338242637,682.0896016887172,0.3810205408990002,1
18,6,0.9610091338242637,545.7904789777971,0.3877546822483474,1
18,7,0.9610091338242637,476.85913948593725,0.39073820337467674,1
18,8,0.9610091338242637,425.42910951984584,0.3958880730017187,1
18,9,0.9610091338242637,387.6371778468615,0.39345066921361027,1
20,2,0.964397171393065,3153.065853599225,0.9176847840702687,1
20,3,0.964397171393065,1119.13610754764,0.7319990503602212,1
20,4,0.964397171393065,861.9233922106367,0.6165888284781088,1
20,5,0.964397171393065,704.3170900642348,0.37664339210044523,1
20,6,0.964397171393065,566.5715737338071,0.3827573149775345,1
20,7,0.964397171393065,497.5376628811574,0.38386180489712524,1
20,8,0.964397171393065,447.9842819351738,0.3790572153000904,1
20,9,0.964397171393065,407.8778915998573,0.39132637994695363,1
25,2,0.9711351459430111,3194.329894808915,0.9165932301581732,1
25,3,0.9711351459430111,1160.3942292417416,0.7250045232961468,1
25,4,0.9711351459430111,902.6062251378081,0.6119970171008304,1
25,5,0.9711351459430111,743.1013307078465,0.3628773861544923,1
25,6,0.9711351459430111,607.0687446911295,0.3695272362540791,1
25,7,0.9711351459430111,539.0363275748766,0.3733511970370202,1
25,8,0.9711351459430111,487.87952738225437,0.3682586182186588,1
25,9,0.9711351459430111,457.4874571045642,0.37111079655672163,1
30,2,0.9762368776330045,3225.574058432955,0.9157150987473367,1
30,3,0.9762368776330045,1191.6373268601244,0.7193341149113952,1
30,4,0.9762368776330045,933.8056051967853,0.6069132221731055,1
30,5,0.9762368776330045,776.1078451641089,0.3553851793605869,1
30,6,0.9762368776330045,638.1797745336154,0.36109112379831637,1
30,7,0.9762368776330045,569.9793446693577,0.3610226341748017,1
30,8,0.9762368776330045,516.6301255214494,0.36445039303866955,1
30,9,0.9762368776330045,488.01386808455925,0.3650282116780122,1
