pca_components,kmeans_clusters,pca_explained_var,inertia,silhouette,run
2,2,0.8026411341971065,2168.4307324194788,0.9440806122037836,3
2,3,0.8026411341971065,142.88205540632612,0.9013289135142922,3
2,4,0.8026411341971065,57.34065725982203,0.6862000291407564,3
2,5,0.8026411341971065,33.50121679105446,0.5633555792032074,3
2,6,0.8026411341971065,24.84712269185458,0.5661242185190745,3
2,7,0.8026411341971065,18.66942088921981,0.5190823857718041,3
2,8,0.8026411341971065,14.805972467964255,0.48494558965610457,3
2,9,0.8026411341971065,12.45304761311243,0.47690067647008744,3
3,2,0.8594206910574103,2510.2458841872076,0.935146446426569,3
3,3,0.8594206910574103,476.89024835361835,0.8448155978185337,3
3,4,0.8594206910574103,230.8559279406732,0.7317175731074328,3
3,5,0.8594206910574103,142.48167390311602,0.6012083221987302,3
3,6,0.8594206910574103,79.65777377785855,0.5432897480483382,3
3,7,0.8594206910574103,58.40535101817523,0.5002903035743619,3
3,8,0.8594206910574103,41.028677007044095,0.5190540535329612,3
3,9,0.8594206910574103,33.26494882742094,0.4935740443379822,3
4,2,0.8910167235700512,2703.746955195143,0.9278798622209836,3
4,3,0.8910167235700512,670.3777801451146,0.7954250033670431,3
4,4,0.8910167235700512,422.2208179981505,0.652662028596886,3
4,5,0.8910167235700512,265.14634879967804,0.5070229394594794,3
4,6,0.8910167235700512,179.33905557776836,0.5314300226722156,3
4,7,0.8910167235700512,143.1994534641705,0.5221676411369077,3
4,8,0.8910167235700512,110.54968443154857,0.5301251848601763,3
4,9,0.8910167235700512,90.13042746829763,0.4682064402516351,3
5,2,0.9041627777724652,2784.1891879708237,0.9263399055374227,3
5,3,0.9041627777724652,750.6461925307901,0.786009229735215,3
5,4,0.9041627777724652,496.5776631891852,0.6442783953192591,3
5,5,0.9041627777724652,341.39634897888754,0.49888523719736594,3
5,6,0.9041627777724652,209.43585047878167,0.5135148251589291,3
5,7,0.9041627777724652,164.3191612454446,0.5147368409626152,3
5,8,0.9041627777724652,134.0584281442624,0.5097331790701128,3
5,9,0.9041627777724652,112.36355769994366,0.4635146482924234,3
6,2,0.9143526765294008,2846.593700012238,0.9253852014483502,3
6,3,0.9143526765294008,812.8750041262098,0.78067470193901,3
6,4,0.9143526765294008,558.7564951788411,0.6467119988187069,3
6,5,0.9143526765294008,402.5337576153275,0.4869928055778347,3
6,6,0.9143526765294008,268.8992466524537,0.49693234226097305,3
6,7,0.9143526765294008,202.75280922557133,0.5042842157009761,3
6,8,0.9143526765294008,162.16271076558985,0.4964357118344336,3
6,9,0.9143526765294008,137.18999143771717,0.45072842156154447,3
7,2,0.9219276317766207,2892.980351121376,0.9240114611849213,3
7,3,0.9219276317766207,859.2258900453909,0.7716948667347582,3
7,4,0.9219276317766207,604.9138414478315,0.6230996948856796,3
7,5,0.9219276317766207,447.3257709355451,0.46031308691532175,3
7,6,0.9219276317766207,312.49754986434067,0.4684993828066182,3
7,7,0.9219276317766207,244.2523756546294,0.47622089982947235,3
7,8,0.9219276317766207,203.57126175018493,0.4711604128934611,3
7,9,0.9219276317766207,177.42493841941257,0.4146887134571851,3
8,2,0.9282453148419366,2931.67187640259,0.9231867864771215,3
8,3,0.9282453148419366,897.8462024582298,0.7666790091213922,3
8,4,0.9282453148419366,643.4229786531841,0.6217396180291024,3
8,5,0.9282453148419366,484.9502334705892,0.44982967835112286,3
8,6,0.9282453148419366,350.26996648342725,0.4569365424622459,3
8,7,0.9282453148419366,282.4274209008127,0.4647726777967301,3
8,8,0.9282453148419366,235.78960428933425,0.45557472526091874,3
8,9,0.9282453148419366,200.8226080561483,0.4714976995715182,3
10,2,0.9388883231562554,2996.851068598756,0.9216527988375941,3
10,3,0.9388883231562554,962.9491040941821,0.7571548704809427,3
10,4,0.9388883231562554,706.7424670637373,0.6332595571427057,3
10,5,0.9388883231562554,549.4374445402369,0.4272185252497138,3
10,6,0.9388883231562554,411.9317824271799,0.43413425691557295,3
10,7,0.9388883231562554,345.1339743707366,0.4394185144858364,3
10,8,0.9388883231562554,295.67878026366856,0.44487627833438514,3
10,9,0.9388883231562554,260.0256356998601,0.44386266536997926,3
12,2,0.9468166681643357,3045.4033203221234,0.9205567430827395,3
12,3,0.9468166681643357,1011.4930031053855,0.7504139964904359,3
12,4,0.9468166681643357,754.9101110180043,0.629665296603637,3
12,5,0.9468166681643357,597.5963376059154,0.4120221124446001,3
12,6,0.9468166681643357,460.0198221606872,0.4174595633088872,3
12,7,0.9468166681643357,396.47258462995273,0.42638105737797505,3
12,8,0.9468166681643357,343.80307450639236,0.412927728967086,3
12,9,0.9468166681643357,310.23839456305643,0.4174347433782382,3
15,2,0.9548091761181517,3094.346561401321,0.919299134191533,3
15,3,0.9548091761181517,1060.4234736523622,0.7424085517901741,3
15,4,0.9548091761181517,803.4299337575931,0.6255670356258568,3
15,5,0.9548091761181517,646.0137277866896,0.39721372717517567,3
15,6,0.9548091761181517,508.04003668917613,0.4009313094713643,3
15,7,0.9548091761181517,439.99033544632437,0.40478806152967,3
15,8,0.9548091761181517,388.76108904396796,0.4101808427194829,3
15,9,0.9548091761181517,357.3370989879523,0.39964027243982236,3
18,2,0.9610090926392965,3132.316516197037,0.9182505727339301,3
18,3,0.9610090926392965,1098.3898662822985,0.7356518237905098,3
18,4,0.9610090926392965,841.3350992765663,0.6202116838318005,3
18,5,0.9610090926392965,683.7262983775901,0.3838732113694065,3
18,6,0.9610090926392965,546.0123561226134,0.3877113583999571,3
18,7,0.9610090926392965,477.4031354548654,0.3933077350159,3
18,8,0.9610090926392965,427.2987682899808,0.38434561751700963,3
18,9,0.9610090926392965,391.9550662929937,0.3994540104018383,3
20,2,0.9643970135436185,3153.064887171914,0.9176848953846611,3
20,3,0.9643970135436185,1119.1351335735826,0.7319998190771119,3
20,4,0.9643970135436185,861.9220840818142,0.6165897108570805,3
20,5,0.9643970135436185,702.5968329854586,0.371597511078215,3
20,6,0.9643970135436185,566.5978762508669,0.3810045968583392,3
20,7,0.9643970135436185,497.53659791531777,0.38386103792561294,3
20,8,0.9643970135436185,447.6298396583839,0.37785834914193783,3
20,9,0.9643970135436185,414.1221706514003,0.38256536095967475,3
25,2,0.9711352151142526,3194.330309921099,0.9165911021685555,3
25,3,0.9711352151142526,1160.3947089300761,0.7249886119581385,3
25,4,0.9711352151142526,902.6082520312351,0.6118972688478171,3
25,5,0.9711352151142526,743.3124328191404,0.36016395986872257,3
25,6,0.9711352151142526,607.047561304186,0.3713772385348687,3
25,7,0.9711352151142526,539.1445253483521,0.37004541806390223,3
25,8,0.9711352151142526,485.5390355684744,0.3748943761589764,3
25,9,0.9711352151142526,450.89337065211106,0.36939968085559516,3
30,2,0.976236010741137,3225.568737420421,0.9157153793647165,3
30,3,0.976236010741137,1191.6319793367643,0.7193356538724573,3
30,4,0.976236010741137,933.8066220711638,0.6068179614850994,3
30,5,0.976236010741137,774.439089729972,0.3507711170607647,3
30,6,0.976236010741137,638.1781205872012,0.36129468915227014,3
30,7,0.976236010741137,570.7630369772303,0.3616538608924066,3
30,8,0.976236010741137,516.7307282526642,0.36456883529326567,3
30,9,0.976236010741137,480.1892630866601,0.36697976521098585,3
