pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,min_cluster_size_min,min_cluster_size_mean,max_cluster_size_max,max_cluster_size_mean,cluster_size_ratio_max,cluster_size_ratio_mean,runs
12,5,0.7971227955099929,13.073899209693872,0.028464428132403463,0.2344847498486843,0.0015828985462921841,16,20.0,72,70.6,4.375,3.570238095238095,5
12,6,0.7971227955099929,11.966863863954472,0.009034652833662444,0.20372134429206307,0.0010298936687923243,17,18.6,47,45.6,2.6470588235294117,2.46500073713696,5
12,7,0.7971227955099929,11.022941882465492,0.027851280873227056,0.2080285631062473,0.002312023941051124,16,16.4,47,41.4,2.764705882352941,2.524264705882353,5
12,8,0.7971227955099929,10.33545696277262,0.04080478813812112,0.20600220575105843,0.002759198094793816,14,15.8,39,35.4,2.7857142857142856,2.2605742296918767,5
12,9,0.7971227955099929,9.777397735628949,0.03228171015969794,0.20664496551979217,0.0038950517166981584,14,15.2,33,32.0,2.357142857142857,2.117857142857143,5
15,2,0.8330976046441976,21.203319945882775,0.0,0.2998612653486202,0.0,101,101.0,102,102.0,1.00990099009901,1.00990099009901,5
15,3,0.8330976046441976,18.200870287338923,0.00095632138094946,0.24833213796823736,3.4905978093002416e-05,50,50.0,102,102.0,2.04,2.04,5
15,4,0.8330976046441976,15.65747328403308,0.00305447886047616,0.23128898997000458,0.0016814906824457712,29,32.0,73,70.0,2.5172413793103448,2.1954937304075233,5
15,5,0.8330976046441976,14.388508129325729,0.02729814713483951,0.21847188401431766,0.0032513809114949766,16,17.6,72,68.8,4.3125,3.9525375939849625,5
15,6,0.8330976046441976,13.249337664491708,0.0676079783662908,0.1908355561502665,0.0018393596426292942,16,17.2,45,45.0,2.8125,2.645483193277311,5
15,7,0.8330976046441976,12.350178116722827,0.034156722133052354,0.1909465996480725,0.002531867289190067,15,16.0,44,40.0,2.75,2.505294117647059,5
15,8,0.8330976046441976,11.639800388605547,0.04443945975515736,0.19269357108774948,0.005458076592315564,15,15.8,44,38.0,2.933333333333333,2.4116666666666666,5
15,9,0.8330976046441976,11.074881698934906,0.03626891072404142,0.18759566956601811,0.004242927413061888,11,14.2,37,33.4,3.272727272727273,2.4110930735930736,5
