pca_components,kmeans_clusters,pca_explained_var,inertia,silhouette,min_cluster_size,max_cluster_size,cluster_size_ratio,run,random_state
2,2,0.45761120239885555,18985.82748950897,0.653076671873961,101,102,1.00990099009901,5,46
2,3,0.45761120239885555,8592.549995266272,0.663274852372222,35,101,2.8857142857142857,5,46
2,4,0.45761120239885555,6606.960392165607,0.5211249639446848,25,77,3.08,5,46
2,5,0.45761120239885555,4900.145284377313,0.4866465148536633,19,77,4.052631578947368,5,46
2,6,0.45761120239885555,3608.2717720265073,0.49323229902662363,19,53,2.789473684210526,5,46
2,7,0.45761120239885555,3023.335963565554,0.45468711145849905,16,53,3.3125,5,46
2,8,0.45761120239885555,2502.427013811585,0.4649616174955691,6,50,8.333333333333334,5,46
2,9,0.45761120239885555,2172.124488441965,0.4524303029395305,5,44,8.8,5,46
3,2,0.5187827064349908,27483.62767185729,0.5720635104063981,101,102,1.00990099009901,5,46
3,3,0.5187827064349908,16790.71221355462,0.5639015131943091,34,102,3.0,5,46
3,4,0.5187827064349908,11376.968816549597,0.49140851755379966,34,68,2.0,5,46
3,5,0.5187827064349908,9143.763288436285,0.470564225758194,25,67,2.68,5,46
3,6,0.5187827064349908,7096.983012538203,0.42862043820154144,20,50,2.5,5,46
3,7,0.5187827064349908,5928.242135126202,0.4310043975870345,13,50,3.8461538461538463,5,46
3,8,0.5187827064349908,5228.304227531566,0.39249307079865847,13,40,3.076923076923077,5,46
3,9,0.5187827064349908,4705.106558482461,0.3590329227647861,11,31,2.8181818181818183,5,46
4,2,0.5622474675502339,33603.47092427231,0.5306416341183697,101,102,1.00990099009901,5,46
4,3,0.5622474675502339,22821.03042055501,0.5130769241534342,34,102,3.0,5,46
4,4,0.5622474675502339,16848.650434824736,0.432097593987603,34,67,1.9705882352941178,5,46
4,5,0.5622474675502339,12403.618073454954,0.43476828381438654,24,66,2.75,5,46
4,6,0.5622474675502339,10030.169287474564,0.4120107635564108,24,48,2.0,5,46
4,7,0.5622474675502339,8861.829025953875,0.4118226668558355,13,48,3.6923076923076925,5,46
4,8,0.5622474675502339,7872.532196803104,0.3784032075415868,12,41,3.4166666666666665,5,46
4,9,0.5622474675502339,7002.666489382384,0.37323421144160557,12,38,3.1666666666666665,5,46
5,2,0.598706412791446,38743.53989708403,0.4962161766447187,101,102,1.00990099009901,5,46
5,3,0.598706412791446,27943.234984896597,0.46917493342743016,34,102,3.0,5,46
5,4,0.598706412791446,21974.267740084404,0.3816105076129482,36,65,1.8055555555555556,5,46
5,5,0.598706412791446,17245.9438568514,0.37412442138598345,25,58,2.32,5,46
5,6,0.598706412791446,14674.07905037597,0.3581785832063545,26,47,1.8076923076923077,5,46
5,7,0.598706412791446,13207.194951995383,0.3336879711010292,16,40,2.5,5,46
5,8,0.598706412791446,12007.344704691353,0.32648089673950775,9,41,4.555555555555555,5,46
5,9,0.598706412791446,10857.191398537705,0.32003935281337037,11,36,3.272727272727273,5,46
6,2,0.6315518486850143,43374.71622537149,0.46790430279825684,101,102,1.00990099009901,5,46
6,3,0.6315518486850143,32441.014598647,0.436448235626277,36,102,2.8333333333333335,5,46
6,4,0.6315518486850143,26328.488059286796,0.34253730351806083,36,65,1.8055555555555556,5,46
6,5,0.6315518486850143,21531.850453675695,0.33765860270723963,25,57,2.28,5,46
6,6,0.6315518486850143,18340.582565411205,0.34268927901582974,26,47,1.8076923076923077,5,46
6,7,0.6315518486850143,16601.034829028504,0.3202792028203152,20,41,2.05,5,46
6,8,0.6315518486850143,15130.594797663896,0.32249807433624417,8,41,5.125,5,46
6,9,0.6315518486850143,13877.351801695528,0.29544425482133074,10,38,3.8,5,46
7,2,0.6583129599827003,47147.50311684,0.44707423383271655,101,102,1.00990099009901,5,46
7,3,0.6583129599827003,36115.13208642911,0.41285341993138164,34,102,3.0,5,46
7,4,0.6583129599827003,29617.912925708242,0.33671883225407173,34,67,1.9705882352941178,5,46
7,5,0.6583129599827003,24832.041403654574,0.3276461450212902,25,64,2.56,5,46
7,6,0.6583129599827003,21372.391539408818,0.3207036502039996,25,47,1.88,5,46
7,7,0.6583129599827003,19570.65501650395,0.3014208202824705,20,39,1.95,5,46
7,8,0.6583129599827003,17814.74462586228,0.30698815936937357,10,42,4.2,5,46
7,9,0.6583129599827003,16433.02241567852,0.3021921023391637,9,42,4.666666666666667,5,46
8,2,0.6798344860630245,50172.60684295553,0.43241273091041826,101,102,1.00990099009901,5,46
