pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,runs
2,2,0.35048344430219436,4362.6041927750375,0.0,0.41485453058524574,0.0,5
2,3,0.35048344430219436,3038.076046019579,0.5072851441092984,0.42045093442402964,0.001035636978627705,5
2,4,0.35048344430219436,2214.038630445028,0.47774635014118455,0.3946001381446787,0.00027516091246587954,5
2,5,0.35048344430219436,1602.5901049396357,1.636687199783429,0.40595650761427604,0.00035119198908020857,5
2,6,0.35048344430219436,1307.1883106466994,2.257159400570168,0.41564297136917094,0.0009886019978412655,5
2,7,0.35048344430219436,1083.177762801562,5.289105911299587,0.4180950466115987,0.005146214444451379,5
2,8,0.35048344430219436,889.878250622642,0.4846050485875017,0.4286761333102901,0.004005523631870322,5
2,9,0.35048344430219436,793.2903085375608,2.8370318697626806,0.4184081245755082,0.004940713218836495,5
3,2,0.4405898279454622,6514.466277048361,0.49483468689747645,0.3357276296955996,5.784714240895034e-05,5
3,3,0.4405898279454622,4859.713509161588,2.6031912993603727,0.34081931932405085,0.0007694935638187276,5
3,4,0.4405898279454622,3604.3385493323995,7.79248051194738,0.35828419681637336,0.003997054775433154,5
3,5,0.4405898279454622,2816.684414497304,0.05637999044704605,0.36698563507820353,0.00013519355674783534,5
3,6,0.4405898279454622,2330.6307952903844,0.0864668588248339,0.3733531062671612,0.0002663134643731231,5
3,7,0.4405898279454622,1995.5969767560177,0.705013479988356,0.3591553797141359,0.0003094558524934574,5
3,8,0.4405898279454622,1789.04495957041,4.863498694343492,0.3491119755378275,0.003230737157521746,5
3,9,0.4405898279454622,1632.9331916321078,8.661621104550187,0.34316114567654443,0.006095574550352412,5
4,2,0.5126669900109692,8239.245105471302,0.4453840310827756,0.29023644113963626,7.536485284597412e-05,5
4,3,0.5126669900109692,6475.283912137227,0.0,0.28796611336791844,0.0,5
4,4,0.5126669900109692,5218.074086825063,4.731757392198307,0.2991549089572711,0.0038895464651955572,5
4,5,0.5126669900109692,4305.166163698261,9.41609655385773,0.308613313603246,0.002024565136802732,5
4,6,0.5126669900109692,3670.3622392202624,4.578224201063866,0.3197708826139386,0.00037082270343295753,5
4,7,0.5126669900109692,3240.168199367222,1.4500434091519447,0.31777844846154807,0.001171819962463291,5
4,8,0.5126669900109692,2912.2070869133368,2.458163917552075,0.2993985666106882,0.0010060744421592246,5
4,9,0.5126669900109692,2694.333967427368,5.562089725723651,0.29475625240800774,0.005892958702460148,5
5,2,0.5601140877143415,9379.08771574363,0.41016578287501143,0.2670421335905914,1.2931427973342697e-05,5
5,3,0.5601140877143415,7540.519239136821,0.0,0.26288634745538714,0.0,5
5,4,0.5601140877143415,6256.9268765451125,2.2225358813079485,0.26473228858254905,0.002837616194824626,5
5,5,0.5601140877143415,5204.071866467844,5.745547079685773,0.291701202507055,0.0018627551720337909,5
5,6,0.5601140877143415,4489.808914530658,2.5564404303189763,0.2993680031875319,0.0003839641690204524,5
5,7,0.5601140877143415,4035.8196669261974,4.903763370102849,0.2924218768289624,0.00038780218230758496,5
5,8,0.5601140877143415,3691.87650806609,4.427263015729717,0.2731344172701822,0.0018985616989316864,5
5,9,0.5601140877143415,3451.615971359789,6.768541773391593,0.27310392472661077,0.003550624300294257,5
6,2,0.5926000901089423,10156.10295357133,0.019163089442668313,0.2521110555227062,0.0002227584539825793,5
6,3,0.5926000901089423,8304.934839551755,0.0,0.24400287261360956,0.0,5
6,4,0.5926000901089423,7001.24950720559,11.267952132181296,0.24951330290980459,0.0042146153688475,5
6,5,0.5926000901089423,5911.392562903526,0.2776218740940739,0.27189759248569667,0.0007239136666228706,5
6,6,0.5926000901089423,5202.878825549583,5.183627618752199,0.2759459052129413,0.00072203661361208,5
