pca_components,kmeans_clusters,pca_explained_var,inertia,silhouette,run,random_state
2,2,0.7718469225525996,15686.152395793977,0.46881531673292326,3,44
2,3,0.7718469225525996,11102.573385838794,0.391327321814277,3,44
2,4,0.7718469225525996,7787.8748061453825,0.4075572431540619,3,44
2,5,0.7718469225525996,6274.5019069743785,0.41802380515430704,3,44
2,6,0.7718469225525996,5239.786878011007,0.4057732020012459,3,44
2,7,0.7718469225525996,4380.687373003892,0.381480040204285,3,44
2,8,0.7718469225525996,3778.1096988993086,0.3903415307768959,3,44
2,9,0.7718469225525996,3319.0678311217152,0.38679408808142224,3,44
3,2,0.8402546895891553,18670.09549164121,0.42859485044229895,3,44
3,3,0.8402546895891553,14078.51315566426,0.3354274199867871,3,44
3,4,0.8402546895891553,10735.587510979873,0.33918888907598743,3,44
3,5,0.8402546895891553,9211.750260842655,0.34549947443841644,3,44
3,6,0.8402546895891553,8150.5514698025345,0.32510308071890076,3,44
3,7,0.8402546895891553,7242.050739981261,0.28846307464923776,3,44
3,8,0.8402546895891553,6461.992796800971,0.3109155210998261,3,44
3,9,0.8402546895891553,5803.252216774037,0.31595154032865436,3,44
4,2,0.8945248429555972,21039.763825094626,0.4035159473086709,3,44
4,3,0.8945248429555972,16425.651245290253,0.3033736181525339,3,44
4,4,0.8945248429555972,13080.054605041401,0.2989851971799981,3,44
4,5,0.8945248429555972,11487.826980618556,0.29846506359061203,3,44
4,6,0.8945248429555972,10301.446306074486,0.2838055251117138,3,44
4,7,0.8945248429555972,9472.857270792083,0.246348981494133,3,44
4,8,0.8945248429555972,8648.308355723428,0.25250228523506474,3,44
4,9,0.8945248429555972,7959.548815007556,0.2685446769869761,3,44
5,2,0.9262165306714146,22419.698966154137,0.3908586798615895,3,44
5,3,0.9262165306714146,17550.208786768173,0.2958301318844908,3,44
5,4,0.9262165306714146,13858.943358508484,0.2953696022516823,3,44
5,5,0.9262165306714146,12224.062225520947,0.2941429109939513,3,44
5,6,0.9262165306714146,10940.9135475597,0.27586867549350225,3,44
5,7,0.9262165306714146,10072.940218535437,0.2394535081659707,3,44
5,8,0.9262165306714146,9306.49243093633,0.2435991328846105,3,44
5,9,0.9262165306714146,8693.642891392272,0.2387730618935298,3,44
6,2,0.9434499794652423,23164.272935705103,0.3865597724885519,3,44
6,3,0.9434499794652423,18301.892433210858,0.28288158924051443,3,44
6,4,0.9434499794652423,14576.980401464338,0.2874660593153372,3,44
6,5,0.9434499794652423,12917.451327664583,0.2852063287190205,3,44
6,6,0.9434499794652423,11622.169201052397,0.26450191060566436,3,44
6,7,0.9434499794652423,10766.841759559495,0.2234901883542236,3,44
6,8,0.9434499794652423,9990.679733187982,0.23255916941527915,3,44
6,9,0.9434499794652423,9568.783191939543,0.21489934201079655,3,44
7,2,0.9589205939870277,23834.715946623848,0.37986172725803646,3,44
7,3,0.9589205939870277,18975.72172448442,0.2736297320741644,3,44
7,4,0.9589205939870277,15234.952285540887,0.27823786181625115,3,44
7,5,0.9589205939870277,13592.065239984538,0.2749707478536492,3,44
7,6,0.9589205939870277,12273.040732243524,0.2599580728611912,3,44
7,7,0.9589205939870277,11406.656106165412,0.21754693080478985,3,44
7,8,0.9589205939870277,10583.712687693669,0.2259365808393434,3,44
7,9,0.9589205939870277,9950.14316024046,0.22220986981139193,3,44
8,2,0.9697216159585136,24301.099110267067,0.37780051282170174,3,44
8,3,0.9697216159585136,19429.96038439378,0.26926928973212366,3,44
8,4,0.9697216159585136,15702.197827656277,0.27323599667563103,3,44
8,5,0.9697216159585136,14077.505457986894,0.268653273231711,3,44
8,6,0.9697216159585136,12713.970521406343,0.2527512456720245,3,44
8,7,0.9697216159585136,11849.217415957113,0.2104352723583876,3,44
8,8,0.9697216159585136,11074.00262254789,0.21537052053594102,3,44
8,9,0.9697216159585136,10332.96659066744,0.22214633356277375,3,44
10,2,0.9827059705657305,24864.96519983969,0.3733042042286828,3,44
10,3,0.9827059705657305,20000.09847640783,0.2689939695185671,3,44
10,4,0.9827059705657305,16241.163905712652,0.26596894879898003,3,44
10,5,0.9827059705657305,14600.351954609821,0.2680571850619766,3,44
10,6,0.9827059705657305,13269.396798320333,0.24597444568918408,3,44
10,7,0.9827059705657305,12352.375683104128,0.20170668854062068,3,44
10,8,0.9827059705657305,11501.945364354166,0.21405816421958046,3,44
10,9,0.9827059705657305,10836.610415456764,0.21322841843881948,3,44
12,2,0.9877069855575396,25076.755635983987,0.3701840448035023,3,44
12,3,0.9877069855575396,20214.646263714116,0.2670052842047064,3,44
12,4,0.9877069855575396,16455.62258901413,0.2638944975697233,3,44
12,5,0.9877069855575396,14800.197640648861,0.26075558661849285,3,44
12,6,0.9877069855575396,13475.896468898602,0.2435501798380165,3,44
12,7,0.9877069855575396,12556.349021729086,0.20331837842299103,3,44
12,8,0.9877069855575396,11705.540773517203,0.21101638564649425,3,44
12,9,0.9877069855575396,11036.055705881385,0.21207321641735435,3,44
15,2,0.9913796379062179,25240.77663113767,0.3704397867976923,3,44
15,3,0.9913796379062179,20374.38144454188,0.2653463905537312,3,44
15,4,0.9913796379062179,16613.227074029735,0.26211275161530234,3,44
15,5,0.9913796379062179,14957.14704261675,0.25887148225713974,3,44
15,6,0.9913796379062179,13685.033984366108,0.24116600615825934,3,44
15,7,0.9913796379062179,12708.931594706304,0.201341422783085,3,44
15,8,0.9913796379062179,11853.927923485964,0.20887717602331257,3,44
15,9,0.9913796379062179,11071.272521518515,0.21138144619132526,3,44
18,2,0.9938886737504059,25346.68440085948,0.368656005760055,3,44
18,3,0.9938886737504059,20483.48745067254,0.26433525801414465,3,44
18,4,0.9938886737504059,16721.843243080657,0.2610343069707488,3,44
18,5,0.9938886737504059,15063.868699829352,0.2578052006065075,3,44
18,6,0.9938886737504059,13783.39087675937,0.24057481715374582,3,44
18,7,0.9938886737504059,12810.201110645285,0.20032822275363962,3,44
18,8,0.9938886737504059,11951.682246811592,0.2084718245328227,3,44
18,9,0.9938886737504059,11254.819252746234,0.2060520926095304,3,44
20,2,0.9949963502038275,25398.411569285312,0.369282610290865,3,44
20,3,0.9949963502038275,20531.15720367143,0.26389203298583314,3,44
20,4,0.9949963502038275,16769.09641498999,0.26056788441132595,3,44
20,5,0.9949963502038275,15110.571802535274,0.25732842440745185,3,44
20,6,0.9949963502038275,13829.213643869767,0.2400841335283936,3,44
20,7,0.9949963502038275,12856.098453945582,0.19984220074413644,3,44
20,8,0.9949963502038275,12029.53448364559,0.2121437936960323,3,44
20,9,0.9949963502038275,11316.635954192683,0.2129127301349845,3,44
25,2,0.9967351213743462,25474.08683440406,0.36872687454506686,3,44
25,3,0.9967351213743462,20606.61449188623,0.2631564513327304,3,44
25,4,0.9967351213743462,16844.443527269683,0.25978582741436596,3,44
25,5,0.9967351213743462,15185.913834986764,0.25650185865183944,3,44
