pca_components,kmeans_clusters,pca_explained_var,inertia,silhouette,run,random_state
2,2,0.3622572545293913,2284.232831029401,0.5297701511828922,5,46
2,3,0.3622572545293913,1263.8725517303888,0.5422897037178036,5,46
2,4,0.3622572545293913,821.3163083992579,0.510572269767007,5,46
2,5,0.3622572545293913,590.2359394454024,0.4938814799878731,5,46
2,6,0.3622572545293913,503.5603657436527,0.4771356704164211,5,46
2,7,0.3622572545293913,415.8963927275885,0.41030633565470614,5,46
2,8,0.3622572545293913,364.0937615457515,0.42524379558340214,5,46
2,9,0.3622572545293913,328.5931015152155,0.41030427184362145,5,46
3,2,0.42979904222237936,3252.9177249866407,0.44194367285578373,5,46
3,3,0.42979904222237936,2217.207959722293,0.4404547028569011,5,46
3,4,0.42979904222237936,1717.1995327937657,0.38584131220518286,5,46
3,5,0.42979904222237936,1445.8327667877702,0.4004492916298307,5,46
3,6,0.42979904222237936,1206.5779007251679,0.3750950378304178,5,46
3,7,0.42979904222237936,1018.1789676001453,0.3912050178296437,5,46
3,8,0.42979904222237936,932.22263083493,0.3730253673742702,5,46
3,9,0.42979904222237936,859.5029472202991,0.3760602755621812,5,46
4,2,0.4888329902826383,4097.117648537839,0.3874772563131036,5,46
4,3,0.4888329902826383,3033.4321206929158,0.3764132824935881,5,46
4,4,0.4888329902826383,2463.957273166075,0.3271452229031054,5,46
4,5,0.4888329902826383,2132.682109511895,0.3341009062257642,5,46
4,6,0.4888329902826383,1922.4256925333991,0.2906844154217634,5,46
4,7,0.4888329902826383,1709.5129170830635,0.3037644630247114,5,46
4,8,0.4888329902826383,1498.24464141801,0.3143568434460026,5,46
4,9,0.4888329902826383,1401.345804323191,0.29610455604759384,5,46
5,2,0.5454754673825496,4894.400949895834,0.35685927257405564,5,46
5,3,0.5454754673825496,3753.5657735970526,0.3514819129132186,5,46
5,4,0.5454754673825496,3013.0511347413853,0.32560481232757593,5,46
5,5,0.5454754673825496,2610.5472237358063,0.3305022683763756,5,46
5,6,0.5454754673825496,2334.6922883519082,0.33767083653827373,5,46
5,7,0.5454754673825496,2093.2962156946696,0.29336018763070143,5,46
5,8,0.5454754673825496,1889.0145205644262,0.30075102621876343,5,46
5,9,0.5454754673825496,1758.5835031066322,0.288907512743653,5,46
6,2,0.5922805414515516,5565.920287920233,0.32669960173135176,5,46
6,3,0.5922805414515516,4419.720924028137,0.3186367356702453,5,46
6,4,0.5922805414515516,3672.269551285053,0.2921912780584722,5,46
6,5,0.5922805414515516,3271.0151136221793,0.28933300793152367,5,46
