pca_components,kmeans_clusters,pca_explained_var,inertia,silhouette
6,4,0.6095356247801084,5702.998536410835,0.4208931443231645
6,5,0.6095356247801084,4790.209778485641,0.38620560561066114
6,6,0.6095356247801084,4123.667809813133,0.3873074100867757
6,7,0.6095356247801084,3476.8560743080175,0.40095060186078013
6,8,0.6095356247801084,3221.4094606123776,0.3974351819319894
6,9,0.6095356247801084,2986.482979466612,0.3815128188313571
7,2,0.637253835935213,11115.695889168735,0.32032669330096064
7,3,0.637253835935213,7514.083758789353,0.43509597547269435
7,4,0.637253835935213,6376.714200336939,0.40605988448725083
7,5,0.637253835935213,5459.474778769097,0.36648152065125295
7,6,0.637253835935213,4782.096418533698,0.36986776083017114
7,7,0.637253835935213,4140.789349234849,0.3795865186619857
7,8,0.637253835935213,3853.0843548338844,0.3634260277194583
7,9,0.637253835935213,3612.906437991912,0.3593968923186896
8,2,0.661108038496556,11728.59474901873,0.30772631599400746
8,3,0.661108038496556,8126.043258929181,0.41868510707029916
8,4,0.661108038496556,6981.057055939937,0.3900784235501994
8,5,0.661108038496556,6074.950424011663,0.34940049481656865
8,6,0.661108038496556,5384.637356681849,0.3537459352566016
8,7,0.661108038496556,4731.466326516849,0.3611910957221694
8,8,0.661108038496556,4436.315317790005,0.3453024642193131
8,9,0.661108038496556,4158.423646511594,0.33671202772145115
10,2,0.7027397694217796,12797.807285022685,0.28843323267148885
10,3,0.7027397694217796,9191.361924318942,0.39410064396738054
10,4,0.7027397694217796,8035.164759472519,0.36568631841572186
10,5,0.7027397694217796,7074.091362089095,0.3322347720615213
10,6,0.7027397694217796,6383.307808752211,0.33377025766293456
10,7,0.7027397694217796,5722.967516012118,0.3370666587835942
10,8,0.7027397694217796,5401.778807132114,0.33001617446571696
10,9,0.7027397694217796,5105.5484098427705,0.31763353571542546
12,2,0.7313910922467317,13533.896734447637,0.27693225842567454
12,3,0.7313910922467317,9926.763546178558,0.3788326666090046
12,4,0.7313910922467317,8761.605801929592,0.351147457032509
12,5,0.7313910922467317,7794.37278302803,0.31824552247565263
12,6,0.7313910922467317,7094.625161487124,0.32117715844418054
12,7,0.7313910922467317,6425.313510131879,0.32093814416664485
12,8,0.7313910922467317,6102.617675562471,0.3187601134909522
12,9,0.7313910922467317,5806.054008059601,0.30504320919348876
15,2,0.7644728423237077,14383.150853494779,0.26507905109054836
15,3,0.7644728423237077,10774.9231548567,0.36294283102636876
15,4,0.7644728423237077,9605.170586653647,0.33537636710145596
15,5,0.7644728423237077,8624.17935084768,0.30802356395099484
15,6,0.7644728423237077,7942.420727137411,0.3057640919917056
15,7,0.7644728423237077,7258.353281288786,0.30725797424350887
15,8,0.7644728423237077,6917.334419375172,0.2955449111610978
