pca_components,kmeans_clusters,pca_explained_var,inertia,silhouette,run
2,2,0.5099037337010425,9607.729018103679,0.6907187039317964,4
2,3,0.5099037337010425,3336.962501023136,0.6495936166726363,4
2,4,0.5099037337010425,1782.702833532247,0.5741003511702202,4
2,5,0.5099037337010425,1252.5708450293182,0.5267525792281138,4
2,6,0.5099037337010425,1016.3431508390519,0.5384626328394155,4
2,7,0.5099037337010425,808.0877540580607,0.5340637905215163,4
2,8,0.5099037337010425,625.5267352973501,0.5147713426136246,4
2,9,0.5099037337010425,530.4368325563727,0.4920244351906645,4
3,2,0.5869615129330301,12992.489108465528,0.6148838755903356,4
3,3,0.5869615129330301,6708.099611944297,0.5449586958644863,4
3,4,0.5869615129330301,3791.0113457946677,0.5528455663045151,4
3,5,0.5869615129330301,2976.769640891359,0.5232252839809537,4
3,6,0.5869615129330301,2245.5363698009432,0.5092175275503902,4
3,7,0.5869615129330301,1936.1042412031738,0.47594321698839975,4
3,8,0.5869615129330301,1657.1102268243126,0.4698653823539779,4
3,9,0.5869615129330301,1444.8114829138096,0.48394855086111627,4
4,2,0.644970344391853,15478.082991353458,0.5749431634575481,4
4,3,0.644970344391853,9085.100800142187,0.49460480080851116,4
4,4,0.644970344391853,6268.278220739034,0.4693257507310413,4
4,5,0.644970344391853,4949.75407635372,0.46928137768341277,4
4,6,0.644970344391853,4119.317275630178,0.4573389658775176,4
4,7,0.644970344391853,3517.306864570211,0.46758063967701613,4
4,8,0.644970344391853,3013.919515568915,0.45848024584089975,4
4,9,0.644970344391853,2591.373378433173,0.45564425015004384,4
5,2,0.6849214056256169,17209.629814713717,0.5500470580288562,4
5,3,0.6849214056256169,10796.213393919566,0.46534278351885316,4
5,4,0.6849214056256169,7869.603550479977,0.4344819872404545,4
5,5,0.6849214056256169,6407.06415355802,0.43154030450831893,4
5,6,0.6849214056256169,5114.990003273958,0.44461243557810837,4
5,7,0.6849214056256169,4454.2200894320795,0.4474438582845376,4
5,8,0.6849214056256169,3956.852842694094,0.4264974377530474,4
5,9,0.6849214056256169,3488.4439181031967,0.42876083063543424,4
6,2,0.7120968139382408,18404.827209708463,0.5351595241009282,4
6,3,0.7120968139382408,11986.99424200695,0.45179197179523256,4
6,4,0.7120968139382408,9056.262691784203,0.41212036803465,4
