pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,runs
2,2,0.3622572545293913,2284.232831029401,0.0,0.5297701511828922,0.0,5
2,3,0.3622572545293913,1263.8725517303888,0.0,0.5422897037178036,0.0,5
2,4,0.3622572545293913,821.406272107346,0.10600129000264827,0.5104594855984683,0.0009490962293542208,5
2,5,0.3622572545293913,590.294896524427,0.058378144574072,0.4933221050288582,0.0010236651135241011,5
2,6,0.3622572545293913,502.28152922064857,0.7336146437484656,0.4371791633143432,0.022445170406393433,5
2,7,0.3622572545293913,415.560255958791,0.4742220301679299,0.41074357344694634,0.0022627431596057308,5
2,8,0.3622572545293913,364.7694563543188,0.46135493765789665,0.4225633710269462,0.0019674090280732224,5
2,9,0.3622572545293913,331.30606945536624,5.116799808303759,0.4045821987794211,0.008238767542323675,5
3,2,0.4297990422223793,3252.9177249866407,0.0,0.44194367285578373,0.0,5
3,3,0.4297990422223793,2217.207959722293,0.0,0.44045470285690114,0.0,5
3,4,0.4297990422223793,1717.2088825256596,0.7087261946111115,0.3858417205624255,0.0007544540627635754,5
3,5,0.4297990422223793,1445.2273966349578,0.5742348169763556,0.399633210280941,0.000849248532076136,5
3,6,0.4297990422223793,1211.8779391167086,10.650478144688464,0.37316313620748554,0.0042939026562538495,5
3,7,0.4297990422223793,1018.1987794283948,3.223362675148295,0.3886659028400584,0.0023748590493043098,5
3,8,0.4297990422223793,932.1755953936265,1.9835437987947842,0.37483051123842503,0.0050579507627935985,5
3,9,0.4297990422223793,856.2706700951865,5.5705285710052435,0.33845207329385163,0.021880048217715817,5
4,2,0.4888329902826383,4097.117648537839,0.0,0.3874772563131036,0.0,5
4,3,0.4888329902826383,3033.4321206929158,0.0,0.3764132824935881,0.0,5
4,4,0.4888329902826383,2464.0306248292004,0.16401930501085163,0.3271240718094337,4.72952832483368e-05,5
4,5,0.4888329902826383,2132.8334854771383,0.3384869484436282,0.33380651871896444,0.0006582704769310076,5
