pca_components,kmeans_clusters,pca_explained_var,inertia,silhouette,run,random_state
2,2,0.45761120239885555,18985.82748950897,0.653076671873961,2,43
2,3,0.45761120239885555,8592.549995266272,0.663274852372222,2,43
2,4,0.45761120239885555,6606.960392165607,0.5211249639446848,2,43
2,5,0.45761120239885555,4900.006001948189,0.4757375638271451,2,43
2,6,0.45761120239885555,3596.2056991526224,0.4930991016076783,2,43
2,7,0.45761120239885555,3009.514564175426,0.4574514451213256,2,43
2,8,0.45761120239885555,2502.8012122245445,0.4683071125283643,2,43
2,9,0.45761120239885555,2157.243706343964,0.455812949965591,2,43
3,2,0.5187827064349908,27483.62767185729,0.5720635104063981,2,43
3,3,0.5187827064349908,16790.71221355462,0.5639015131943091,2,43
3,4,0.5187827064349908,11376.968816549597,0.49140851755379966,2,43
3,5,0.5187827064349908,9126.925030331719,0.4722067724929411,2,43
3,6,0.5187827064349908,7096.983012538203,0.42862043820154144,2,43
3,7,0.5187827064349908,5926.268218599524,0.43134589133606877,2,43
3,8,0.5187827064349908,5211.8585729702445,0.39342996709419853,2,43
3,9,0.5187827064349908,4715.50548581809,0.36054676894001686,2,43
4,2,0.5622474675502339,33603.47092427231,0.5306416341183697,2,43
4,3,0.5622474675502339,22821.03042055501,0.5130769241534342,2,43
4,4,0.5622474675502339,16848.650434824736,0.432097593987603,2,43
4,5,0.5622474675502339,12392.29075887784,0.4292400625596171,2,43
4,6,0.5622474675502339,10035.864317713464,0.4129644950663011,2,43
4,7,0.5622474675502339,8882.57714599009,0.41327953925376826,2,43
4,8,0.5622474675502339,7907.577248429234,0.3638179854376099,2,43
4,9,0.5622474675502339,6987.068067589362,0.3758834043079606,2,43
5,2,0.598706412791446,38743.53989708403,0.4962161766447187,2,43
5,3,0.598706412791446,27943.234984896597,0.46917493342743016,2,43
5,4,0.598706412791446,21969.188852133397,0.37853790563278883,2,43
5,5,0.598706412791446,17244.2812205404,0.373276846139413,2,43
5,6,0.598706412791446,14670.288670549893,0.359887180338902,2,43
5,7,0.598706412791446,13124.342853288217,0.3243271773460111,2,43
5,8,0.598706412791446,12052.977839288564,0.3284925839820956,2,43
5,9,0.598706412791446,11014.021391966968,0.31124656093677644,2,43
6,2,0.6315518486850143,43374.71622537149,0.46790430279825684,2,43
6,3,0.6315518486850143,32441.014598647,0.436448235626277,2,43
6,4,0.6315518486850143,26328.488059286796,0.34253730351806083,2,43
6,5,0.6315518486850143,21518.840686710006,0.33625105958084345,2,43
6,6,0.6315518486850143,18330.85474534021,0.3418361622894193,2,43
6,7,0.6315518486850143,16502.45207386058,0.3267312997830276,2,43
6,8,0.6315518486850143,15264.862613840181,0.31238539300306106,2,43
6,9,0.6315518486850143,13993.0819858489,0.3053539359781735,2,43
7,2,0.6583129599827003,47147.50311684,0.44707423383271655,2,43
7,3,0.6583129599827003,36115.13208642911,0.41285341993138164,2,43
7,4,0.6583129599827003,29617.912925708242,0.33671883225407173,2,43
7,5,0.6583129599827003,24832.041403654574,0.3276461450212902,2,43
7,6,0.6583129599827003,21378.336889181388,0.3222685484071983,2,43
7,7,0.6583129599827003,19575.29484582763,0.2988515658109559,2,43
7,8,0.6583129599827003,17902.853394712594,0.29934848024258764,2,43
7,9,0.6583129599827003,16921.49162273673,0.28163763482561416,2,43
8,2,0.6798344860630245,50172.60684295553,0.43241273091041826,2,43
8,3,0.6798344860630245,39140.230283755554,0.3951125576214253,2,43
8,4,0.6798344860630245,32642.740999882713,0.3180390762963605,2,43
8,5,0.6798344860630245,27859.944340633683,0.3097008695330041,2,43
8,6,0.6798344860630245,24242.934850145015,0.306331007037414,2,43
8,7,0.6798344860630245,22096.41033681041,0.2961791914351313,2,43
8,8,0.6798344860630245,20415.740176287214,0.2865691663151567,2,43
8,9,0.6798344860630245,19009.676159617233,0.29040870515461575,2,43
10,2,0.7182515077808507,55582.05999669722,0.40964712348463167,2,43
10,3,0.7182515077808507,44472.072546367635,0.37040775422211686,2,43
10,4,0.7182515077808507,37971.473627188396,0.29225036067043947,2,43
10,5,0.7182515077808507,33241.12584069553,0.2796952331743283,2,43
10,6,0.7182515077808507,29617.43048626964,0.26982546519022077,2,43
10,7,0.7182515077808507,27303.22323631304,0.26138811352086555,2,43
10,8,0.7182515077808507,25175.515690403117,0.2532614674128588,2,43
10,9,0.7182515077808507,23452.25280154044,0.25865543854368095,2,43
12,2,0.7481380751372365,59787.63508706702,0.3932835491450345,2,43
12,3,0.7481380751372365,48657.00708844909,0.354982268623162,2,43
12,4,0.7481380751372365,42153.4836009599,0.2753465447880536,2,43
12,5,0.7481380751372365,37384.0361660309,0.25957058346515705,2,43
12,6,0.7481380751372365,33681.61927001724,0.24970347928609632,2,43
12,7,0.7481380751372365,31438.736879124055,0.2319501764913337,2,43
12,8,0.7481380751372365,29391.637913426213,0.23020188109256418,2,43
12,9,0.7481380751372365,27475.68985652742,0.23266140057544984,2,43
15,2,0.7829350262865861,64687.913138979675,0.37493890629701965,2,43
15,3,0.7829350262865861,53556.568120932854,0.33353019676860696,2,43
15,4,0.7829350262865861,47029.49943261712,0.25662858450539283,2,43
15,5,0.7829350262865861,42272.37069652207,0.24152298845144668,2,43
15,6,0.7829350262865861,38584.41817351185,0.2239455794506736,2,43
15,7,0.7829350262865861,36269.63764813007,0.21825756501999272,2,43
15,8,0.7829350262865861,33990.66653970642,0.21911548305701659,2,43
15,9,0.7829350262865861,32454.00732825236,0.20242428861836465,2,43
18,2,0.8086082609510924,68305.03198239318,0.36310194155547054,2,43
18,3,0.8086082609510924,57168.931003127684,0.32090000498192806,2,43
18,4,0.8086082609510924,50597.81432134082,0.24537288252282935,2,43
18,5,0.8086082609510924,45754.63130061779,0.22561402743935632,2,43
18,6,0.8086082609510924,42076.93780928593,0.21169311399438884,2,43
18,7,0.8086082609510924,39766.561868611156,0.20412521106822692,2,43
18,8,0.8086082609510924,37701.73691688026,0.1906420839047404,2,43
18,9,0.8086082609510924,36295.269147580104,0.18394546965846045,2,43
20,2,0.8229846049698902,70329.74373478453,0.3568272639668135,2,43
20,3,0.8229846049698902,59185.77702959286,0.314939587596629,2,43
20,4,0.8229846049698902,52663.36750120155,0.2409603584660108,2,43
20,5,0.8229846049698902,47708.324663360865,0.2219704693073247,2,43
20,6,0.8229846049698902,44135.037720423185,0.20984831057449205,2,43
20,7,0.8229846049698902,41726.694603247495,0.19542403504622885,2,43
20,8,0.8229846049698902,39926.80640168754,0.19638640765772217,2,43
20,9,0.8229846049698902,38182.46542720202,0.17798635927739817,2,43
25,2,0.8522948236060918,74460.0988424934,0.34519675757755086,2,43
25,3,0.8522948236060918,63298.2443476235,0.30508425937461703,2,43
25,4,0.8522948236060918,56709.12704175734,0.2270060283386707,2,43
25,5,0.8522948236060918,51785.082601038644,0.20902826122838145,2,43
25,6,0.8522948236060918,48195.66732572379,0.18926376587942229,2,43
25,7,0.8522948236060918,45689.17761860443,0.18035477702017502,2,43
25,8,0.8522948236060918,43863.387301869356,0.17747154313158614,2,43
25,9,0.8522948236060918,41615.194512084054,0.1851453750330012,2,43
30,2,0.8739875467654046,77516.72859478176,0.3365735855194887,2,43
30,3,0.8739875467654046,66409.41115191518,0.29433388495866086,2,43
30,4,0.8739875467654046,59748.25410691622,0.21883483086087321,2,43
30,5,0.8739875467654046,54835.80029780917,0.19893307643578564,2,43
30,6,0.8739875467654046,51275.90421936021,0.18763019125430652,2,43
30,7,0.8739875467654046,48797.82753610918,0.18082984323611143,2,43
30,8,0.8739875467654046,46772.05424978517,0.1627278624426549,2,43
30,9,0.8739875467654046,44708.534675509414,0.17039345747637544,2,43
