pca_components,kmeans_clusters,pca_explained_var,inertia,silhouette
6,7,0.9143526765329064,202.7529291074099,0.5042841351067018
6,8,0.9143526765329064,162.39979179630367,0.49595487350048384
6,9,0.9143526765329064,137.04143097833818,0.45041615299906856
7,2,0.921927631747445,2892.980350975493,0.9240114637769749
7,3,0.921927631747445,859.2258907107228,0.7716948857283275
7,4,0.921927631747445,604.1066374202725,0.6417291951933574
7,5,0.921927631747445,447.341268278614,0.4605990474763371
7,6,0.921927631747445,312.5098557766445,0.47107552109501916
7,7,0.921927631747445,244.2447297338259,0.4770611413586778
7,8,0.921927631747445,202.91851796454208,0.46823252016737704
7,9,0.921927631747445,178.2040910224242,0.41035597217189873
8,2,0.9282453148223384,2931.6718762716455,0.9231867818016474
8,3,0.9282453148223384,897.8462031458864,0.766678974977834
8,4,0.9282453148223384,651.3330928887033,0.5854118667219164
8,5,0.9282453148223384,485.09063125737265,0.44987874102562975
8,6,0.9282453148223384,350.2776093757599,0.45733979458526275
8,7,0.9282453148223384,281.8574105648481,0.4645942790111489
8,8,0.9282453148223384,235.78448815042665,0.455641767320193
8,9,0.9282453148223384,201.28722839320324,0.470832615545703
10,2,0.9388883231001642,2996.8510681472444,0.921652790480246
10,3,0.9388883231001642,962.9491056182133,0.7571548032564113
10,4,0.9388883231001642,706.7423880227535,0.6332595183083495
10,5,0.9388883231001642,549.100401029534,0.42589187439301296
10,6,0.9388883231001642,411.93803778803596,0.43373763491628836
10,7,0.9388883231001642,345.47912138897493,0.4408141705145347
10,8,0.9388883231001642,296.08724132793947,0.4427455041210793
10,9,0.9388883231001642,260.4309776543761,0.44393282514017585
12,2,0.9468166734381912,3045.4033517422477,0.9205567501800422
12,3,0.9468166734381912,1011.4930287698968,0.7504140516546312
12,4,0.9468166734381912,754.9104551483997,0.629665766411248
12,5,0.9468166734381912,596.9232440557664,0.4104287071316862
12,6,0.9468166734381912,459.99240169737584,0.41755270581928483
12,7,0.9468166734381912,393.20222950098577,0.4234988492782644
12,8,0.9468166734381912,343.66616353465594,0.41405413574460204
12,9,0.9468166734381912,308.9871858931729,0.4223654238022584
15,2,0.954809155755669,3094.3464350679724,0.9192991251694705
15,3,0.954809155755669,1060.4233478152776,0.7424084873787122
15,4,0.954809155755669,804.5730554101416,0.6187537497834021
15,5,0.954809155755669,646.0030376553884,0.39686858764408195
15,6,0.954809155755669,508.20933633869583,0.4019047764884175
15,7,0.954809155755669,443.27360759513147,0.401386689375237
15,8,0.954809155755669,390.4525165353981,0.400235974419158
15,9,0.954809155755669,355.7149289837021,0.4095093481894517
18,2,0.9610090954955763,3132.316534401767,0.9182507031378779
18,3,0.9610090954955763,1098.3898902892538,0.7356527754695431
18,4,0.9610090954955763,843.5232084788315,0.5991444375342135
18,5,0.9610090954955763,683.0592613850532,0.3825319922398549
18,6,0.9610090954955763,545.9810759496402,0.3882982009200272
18,7,0.9610090954955763,476.96745066895147,0.39108123008319795
18,8,0.9610090954955763,426.9460862543071,0.39003513340515406
18,9,0.9610090954955763,390.57899369236907,0.3909232859147569
20,2,0.9643970957637608,3153.0653914207624,0.9176848404718176
20,3,0.9643970957637608,1119.1356458992789,0.7319994578733551
20,4,0.9643970957637608,861.92300741949,0.6165885033790443
20,5,0.9643970957637608,703.9739282941748,0.3754143129380068
20,6,0.9643970957637608,566.6941488126919,0.3821054684150518
20,7,0.9643970957637608,497.5378638951055,0.3836850310887559
20,8,0.9643970957637608,447.3360829796222,0.3826844781450639
20,9,0.9643970957637608,411.25681621835383,0.38527084323386873
25,2,0.9711317758175753,3194.309251198122,0.9165924695076072
25,3,0.9711317758175753,1160.3735615731698,0.724998018921597
25,4,0.9711317758175753,909.2358106165295,0.6364769752359629
25,5,0.9711317758175753,743.9541543775282,0.3631171349800387
25,6,0.9711317758175753,606.9330208825113,0.37029216222438327
25,7,0.9711317758175753,538.184854078709,0.3712870614887187
25,8,0.9711317758175753,487.22229884729404,0.3705932442754134
25,9,0.9711317758175753,453.9205980743118,0.37243851772451936
30,2,0.97623716755535,3225.5758322578495,0.9157154952631575
30,3,0.97623716755535,1191.6390904352138,0.7193370391022044
30,4,0.97623716755535,934.8491749953218,0.596718293639432
30,5,0.97623716755535,775.4326993437486,0.3534292706320681
30,6,0.97623716755535,638.0584046405193,0.35987702295344326
30,7,0.97623716755535,569.417878560993,0.36137552336799256
30,8,0.97623716755535,518.3058560260098,0.359159173627415
30,9,0.97623716755535,485.9529751905423,0.358872414384931
