pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,runs
2,2,0.5425583511643464,238.25269172899,0.0,0.49207589870593804,0.0,5
2,3,0.5425583511643464,142.50866991768333,0.0,0.4961210140993044,0.0,5
2,4,0.5425583511643464,100.89448878193801,0.0,0.46170887188486753,0.0,5
2,5,0.5425583511643464,81.55171753674679,0.059854677609846314,0.4383409883319098,0.0014643192381234022,5
2,6,0.5425583511643464,68.87312450193114,0.018456372217065642,0.4156137111546057,0.0007960178501110052,5
2,7,0.5425583511643464,59.48903468465826,0.2694559145432075,0.386161201384286,0.001751307648579068,5
2,8,0.5425583511643464,51.693310311633105,1.1139341111054295,0.37758955862759697,0.01781465819557191,5
2,9,0.5425583511643464,45.776475958034,0.40130166997591254,0.3786035125503728,0.005659743736337345,5
3,2,0.6203105796314233,314.8085109419781,0.0,0.43678527336227146,0.0,5
3,3,0.6203105796314233,215.96751342383118,0.0,0.43235400353170234,0.0,5
3,4,0.6203105796314233,169.40310134367985,0.0,0.3754671169327939,0.0,5
3,5,0.6203105796314233,146.03032953987392,0.035872660139381604,0.3673311042583752,0.0010081805720932278,5
3,6,0.6203105796314233,124.35614530181806,0.5108469598122027,0.3433925757988902,0.002074327141944412,5
3,7,0.6203105796314233,107.2295038429924,0.08251098132485275,0.35696023164865515,0.0013246277069572428,5
3,8,0.6203105796314233,95.39114426663885,0.014701543330026816,0.34737051512843675,0.0001377700882141037,5
3,9,0.6203105796314233,87.69017871696072,1.3785176367891538,0.3235555238442941,0.005719543803908974,5
4,2,0.6764303292152071,370.95852838277267,0.0,0.4041014337896688,0.0,5
4,3,0.6764303292152071,271.39771264832837,0.0,0.39073749572196403,0.0,5
4,4,0.6764303292152071,220.3136955677097,0.01889967663705522,0.3330974705922551,0.0014975056117590543,5
4,5,0.6764303292152071,195.80617145406157,0.5534304274383096,0.31898328345779625,0.007377047760568444,5
4,6,0.6764303292152071,173.0926595790525,1.6551685843479227,0.294314631539561,0.004042484972940598,5
4,7,0.6764303292152071,153.02999545099766,0.517411153869771,0.2969500245778176,0.002970512951478149,5
4,8,0.6764303292152071,135.53520428498808,0.0844346114033566,0.30160879624138703,0.00020118720389913282,5
4,9,0.6764303292152071,126.00686201372358,0.16579230030508274,0.2766664036202842,0.0010567864062387827,5
5,2,0.7152350131679974,409.8864838777198,0.0,0.3807484525449177,0.0,5
5,3,0.7152350131679974,310.09700002861894,0.0,0.36121149703548205,0.0,5
5,4,0.7152350131679974,258.5514560217217,0.0,0.30171392603919206,0.0,5
5,5,0.7152350131679974,229.4768132325146,0.877819967567236,0.3021405151296993,0.002777626773949477,5
5,6,0.7152350131679974,206.12021480377203,1.7508278492890081,0.2733183851343122,0.011801824656850278,5
5,7,0.7152350131679974,186.11863054249068,0.9102121384713187,0.2735807018583601,0.0024409015999591055,5
5,8,0.7152350131679974,167.55444348553903,0.2950071829427554,0.2716742719237943,0.0029368820970560147,5
5,9,0.7152350131679974,157.41613277422098,0.15983404990069935,0.2471168443142771,0.0007085957074684245,5
6,2,0.7394587576754741,434.19476615171436,0.0,0.36730463420289805,0.0,5
6,3,0.7394587576754741,334.2686453072545,0.0,0.3455567333103395,0.0,5
6,4,0.7394587576754741,282.650692334851,0.004191646312788473,0.2847581105003685,0.0004986344022348673,5
6,5,0.7394587576754741,253.55383704132038,0.8410609619543511,0.2826514091259491,0.002127701561914104,5
6,6,0.7394587576754741,230.64524727660606,1.1707457107886448,0.25121766842123416,0.005502691104028798,5
6,7,0.7394587576754741,208.98221146893152,0.8773292076341938,0.2533208635456984,0.000872347323850519,5
6,8,0.7394587576754741,192.9314609568998,4.344601079669409,0.2464880876953699,0.012397991819280677,5
6,9,0.7394587576754741,179.75853371892057,0.335596745851701,0.23793841499373833,0.015038073580543012,5
7,2,0.7623344377882812,457.07999454277694,0.0,0.3563620230202235,0.0,5
7,3,0.7623344377882812,356.5908470567864,0.012584778595606813,0.3344296448303218,0.0002775712266821741,5
7,4,0.7623344377882812,304.9370558282747,0.0217182226925297,0.27058495179828823,0.0004498811812786661,5
7,5,0.7623344377882812,276.57769734333687,1.8079292813356949,0.2647922552996483,0.005282710071052272,5
7,6,0.7623344377882812,252.10138264869948,0.43712946301298905,0.2361256685955772,0.00638514287180937,5
7,7,0.7623344377882812,230.5311775852655,1.0690887258176915,0.23827133922317478,0.004011876883156447,5
