pca_components,kmeans_clusters,pca_explained_var,inertia,silhouette,min_cluster_size,max_cluster_size,cluster_size_ratio,run,random_state
2,2,0.45824173753608977,7.144004198245667,0.5559692911494287,101,102,1.00990099009901,2,43
2,3,0.45824173753608977,4.532005889631941,0.5253181789375895,49,102,2.0816326530612246,2,43
2,4,0.45824173753608977,2.408192083487155,0.5239711491136594,48,54,1.125,2,43
2,5,0.45824173753608977,1.7537669656093642,0.5140518544334414,28,54,1.9285714285714286,2,43
2,6,0.45824173753608977,1.2182690529726563,0.5008495248388211,26,39,1.5,2,43
2,7,0.45824173753608977,1.0195586745303278,0.4764201473229534,19,38,2.0,2,43
2,8,0.45824173753608977,0.8654666003624715,0.45996916067131804,18,37,2.0555555555555554,2,43
2,9,0.45824173753608977,0.7347489208195137,0.45357726646212587,13,30,2.3076923076923075,2,43
3,2,0.5398409003685483,10.1977280440563,0.4628716319767091,101,102,1.00990099009901,2,43
3,3,0.5398409003685483,7.468200992601786,0.41951955325726403,50,102,2.04,2,43
3,4,0.5398409003685483,5.326346562312393,0.3924790608636572,50,51,1.02,2,43
3,5,0.5398409003685483,4.528025220541864,0.37540291239103324,21,53,2.5238095238095237,2,43
3,6,0.5398409003685483,3.90892784724963,0.3455982534102047,18,47,2.611111111111111,2,43
3,7,0.5398409003685483,3.355001950041336,0.3427804477926173,18,40,2.2222222222222223,2,43
3,8,0.5398409003685483,2.766052374116717,0.36614929073603086,18,39,2.1666666666666665,2,43
3,9,0.5398409003685483,2.5128788724615023,0.3594405236531234,15,30,2.0,2,43
4,2,0.5969607205625309,12.343590657735174,0.41388154022284784,101,102,1.00990099009901,2,43
4,3,0.5969607205625309,9.606462799906186,0.36418620466539237,50,102,2.04,2,43
4,4,0.5969607205625309,7.464124458305491,0.3280363943151222,49,52,1.0612244897959184,2,43
4,5,0.5969607205625309,6.5746822650318295,0.3085821467117261,27,51,1.8888888888888888,2,43
4,6,0.5969607205625309,5.835486782785962,0.2884868872083034,23,44,1.9130434782608696,2,43
4,7,0.5969607205625309,5.195248084066451,0.2889126156876851,17,37,2.176470588235294,2,43
4,8,0.5969607205625309,4.646611146883329,0.28929984305043505,16,36,2.25,2,43
4,9,0.5969607205625309,4.265594365965898,0.2887951424179065,16,30,1.875,2,43
5,2,0.6407776163881933,13.987613663442959,0.38960826482468003,101,102,1.00990099009901,2,43
5,3,0.6407776163881933,11.186879669118355,0.33816422125569595,49,102,2.0816326530612246,2,43
5,4,0.6407776163881933,8.910370293180073,0.30206216519688683,49,52,1.0612244897959184,2,43
5,5,0.6407776163881933,7.705349711301942,0.2986508706915112,17,52,3.0588235294117645,2,43
5,6,0.6407776163881933,6.903452574413239,0.27305239706714773,17,45,2.6470588235294117,2,43
5,7,0.6407776163881933,6.126907441064882,0.2772603040231637,15,38,2.533333333333333,2,43
5,8,0.6407776163881933,5.552442756537648,0.2770409133739783,17,32,1.8823529411764706,2,43
5,9,0.6407776163881933,5.05620180825801,0.2805930272189132,15,31,2.066666666666667,2,43
6,2,0.6766192909968564,15.333903547673248,0.37093630785676385,101,102,1.00990099009901,2,43
6,3,0.6766192909968564,12.423474800874223,0.32038220836434106,50,102,2.04,2,43
6,4,0.6766192909968564,9.953776052621912,0.30655200681919786,32,70,2.1875,2,43
6,5,0.6766192909968564,8.720338263287932,0.3006924732283838,16,70,4.375,2,43
6,6,0.6766192909968564,7.747512673009942,0.26581508862066067,19,45,2.3684210526315788,2,43
