pca_components,kmeans_clusters,pca_explained_var,inertia,silhouette,min_cluster_size,max_cluster_size,cluster_size_ratio,run,random_state
2,2,0.5425583511643464,238.25269172898996,0.49207589870593804,101,102,1.00990099009901,2,43
2,3,0.5425583511643464,142.50866991768333,0.4961210140993044,44,93,2.1136363636363638,2,43
2,4,0.5425583511643464,100.89448878193801,0.4617088718848676,43,65,1.5116279069767442,2,43
2,5,0.5425583511643464,81.5441229718731,0.44079645906369885,30,53,1.7666666666666666,2,43
2,6,0.5425583511643464,68.87402809186023,0.4168349468720178,22,49,2.227272727272727,2,43
2,7,0.5425583511643464,59.30834919752425,0.38717980030467214,18,36,2.0,2,43
2,8,0.5425583511643464,51.88889104576759,0.3920349374377932,13,37,2.8461538461538463,2,43
2,9,0.5425583511643464,46.48005551506602,0.37779637076766653,12,34,2.8333333333333335,2,43
3,2,0.6203105796314233,314.8085109419781,0.43678527336227146,100,103,1.03,2,43
3,3,0.6203105796314233,215.96751342383118,0.4323540035317024,43,98,2.2790697674418605,2,43
3,4,0.6203105796314233,169.40310134367985,0.3754671169327939,43,62,1.441860465116279,2,43
3,5,0.6203105796314233,146.046372281195,0.36778197631693416,27,62,2.2962962962962963,2,43
3,6,0.6203105796314233,125.25041520521522,0.34158188135910045,26,39,1.5,2,43
3,7,0.6203105796314233,107.10843660893929,0.35649352366566506,21,40,1.9047619047619047,2,43
3,8,0.6203105796314233,95.38456953658682,0.3473089024719342,21,36,1.7142857142857142,2,43
3,9,0.6203105796314233,86.85844906212743,0.32755161189769566,13,32,2.4615384615384617,2,43
4,2,0.6764303292152071,370.95852838277267,0.40410143378966884,100,103,1.03,2,43
4,3,0.6764303292152071,271.39771264832837,0.39073749572196403,43,98,2.2790697674418605,2,43
4,4,0.6764303292152071,220.3274979400079,0.33200384712085373,42,62,1.4761904761904763,2,43
4,5,0.6764303292152071,196.7403243570837,0.3193656510957805,30,58,1.9333333333333333,2,43
4,6,0.6764303292152071,175.4274273495758,0.29154145922615515,21,39,1.8571428571428572,2,43
4,7,0.6764303292152071,153.0620044688536,0.2994158061324459,19,38,2.0,2,43
4,8,0.6764303292152071,135.6446233023852,0.3019342213268844,17,37,2.176470588235294,2,43
4,9,0.6764303292152071,126.02361784968701,0.2777579325122551,12,32,2.6666666666666665,2,43
5,2,0.7152350131679974,409.8864838777198,0.3807484525449177,100,103,1.03,2,43
5,3,0.7152350131679974,310.09700002861894,0.36121149703548205,42,99,2.357142857142857,2,43
5,4,0.7152350131679974,258.5514560217217,0.30171392603919206,42,62,1.4761904761904763,2,43
5,5,0.7152350131679974,229.0842402086172,0.3033827075862342,25,62,2.48,2,43
5,6,0.7152350131679974,205.31704774936406,0.28880375426726296,14,49,3.5,2,43
5,7,0.7152350131679974,185.5301787124589,0.2773787280441811,16,45,2.8125,2,43
5,8,0.7152350131679974,167.43892939601437,0.27261796362859025,14,36,2.5714285714285716,2,43
5,9,0.7152350131679974,157.2998650871635,0.24761304219767824,12,31,2.5833333333333335,2,43
6,2,0.7394587576754741,434.19476615171436,0.36730463420289805,100,103,1.03,2,43
6,3,0.7394587576754741,334.2686453072545,0.3455567333103395,42,99,2.357142857142857,2,43
6,4,0.7394587576754741,282.64881777363235,0.2849811065842319,42,62,1.4761904761904763,2,43
6,5,0.7394587576754741,253.1777031444901,0.2836029461916036,25,62,2.48,2,43
6,6,0.7394587576754741,230.64582281797482,0.2563833311298008,25,45,1.8,2,43
6,7,0.7394587576754741,208.5898579195483,0.2529307379624744,19,45,2.3684210526315788,2,43
6,8,0.7394587576754741,198.56357543511956,0.2289750928698843,17,33,1.9411764705882353,2,43
6,9,0.7394587576754741,179.70520493093778,0.255343987633651,5,38,7.6,2,43
7,2,0.7623344377882812,457.079994542777,0.3563620230202235,100,103,1.03,2,43
7,3,0.7623344377882812,356.58521897270214,0.33455377845661366,42,99,2.357142857142857,2,43
7,4,0.7623344377882812,304.9505734784575,0.2712766006799049,42,62,1.4761904761904763,2,43
7,5,0.7623344377882812,275.4053369111556,0.2685429545965665,25,62,2.48,2,43
7,6,0.7623344377882812,252.47183431228376,0.23089795200882152,25,46,1.84,2,43
7,7,0.7623344377882812,229.44355592661938,0.24056827937272643,19,45,2.3684210526315788,2,43
7,8,0.7623344377882812,210.2112636922458,0.2430677316893457,16,37,2.3125,2,43
7,9,0.7623344377882812,200.38029575427402,0.2113123021204447,12,30,2.5,2,43
8,2,0.7825877782229226,477.4510258405187,0.34701672503723924,100,103,1.03,2,43
