pca_components,kmeans_clusters,pca_explained_var,inertia,silhouette,min_cluster_size,max_cluster_size,cluster_size_ratio,run,random_state
2,2,0.7718469225525996,15686.152395793977,0.46881531673292326,69,134,1.9420289855072463,1,42
2,3,0.7718469225525996,11102.573385838794,0.391327321814277,52,85,1.6346153846153846,1,42
2,4,0.7718469225525996,7788.499052171084,0.40731139750502693,26,66,2.5384615384615383,1,42
2,5,0.7718469225525996,6274.5019069743785,0.41802380515430704,18,68,3.7777777777777777,1,42
2,6,0.7718469225525996,5272.769239735793,0.40110835625876096,19,49,2.5789473684210527,1,42
2,7,0.7718469225525996,4380.9746563766275,0.38775502371675397,16,40,2.5,1,42
2,8,0.7718469225525996,3737.4571352347493,0.3951688414616172,6,36,6.0,1,42
2,9,0.7718469225525996,3319.1754725776022,0.38765866531228826,6,33,5.5,1,42
3,2,0.8402546895891553,18670.09549164121,0.42859485044229895,69,134,1.9420289855072463,1,42
3,3,0.8402546895891553,14076.471211334145,0.334741001892073,52,83,1.5961538461538463,1,42
3,4,0.8402546895891553,10739.121945020786,0.3408814848882789,26,67,2.576923076923077,1,42
3,5,0.8402546895891553,9222.676544797472,0.3472506222533852,17,67,3.9411764705882355,1,42
3,6,0.8402546895891553,8146.8865341517585,0.3245593051871823,16,57,3.5625,1,42
3,7,0.8402546895891553,7197.752448715111,0.2977203217499184,14,39,2.7857142857142856,1,42
3,8,0.8402546895891553,6427.044294570271,0.31363597060974563,14,37,2.642857142857143,1,42
3,9,0.8402546895891553,5929.596109582981,0.31035761032889614,6,39,6.5,1,42
4,2,0.8945248429555972,21039.763825094626,0.4035159473086709,69,134,1.9420289855072463,1,42
4,3,0.8945248429555972,16427.97407860271,0.3022373750203435,52,85,1.6346153846153846,1,42
4,4,0.8945248429555972,13080.054605041401,0.2989851971799981,26,66,2.5384615384615383,1,42
4,5,0.8945248429555972,11471.10508216677,0.2989312165233227,22,63,2.8636363636363638,1,42
4,6,0.8945248429555972,10268.159033147123,0.2841640163548529,18,53,2.9444444444444446,1,42
4,7,0.8945248429555972,9442.761578971744,0.24160095586852454,14,37,2.642857142857143,1,42
4,8,0.8945248429555972,8649.040392646888,0.2511277202125442,17,35,2.0588235294117645,1,42
4,9,0.8945248429555972,8039.371801050143,0.2610948182932892,5,34,6.8,1,42
5,2,0.9262165306714146,22415.90063063663,0.3922758004853209,70,133,1.9,1,42
5,3,0.9262165306714146,17551.667235030036,0.2920545015224708,51,88,1.7254901960784315,1,42
5,4,0.9262165306714146,13853.571600172381,0.29592017717286434,26,67,2.576923076923077,1,42
5,5,0.9262165306714146,12227.545425486389,0.29412659131600205,22,62,2.8181818181818183,1,42
5,6,0.9262165306714146,10940.73253400533,0.27974568001064526,20,49,2.45,1,42
5,7,0.9262165306714146,10075.93440256359,0.23960573916043051,14,37,2.642857142857143,1,42
5,8,0.9262165306714146,9327.136286226027,0.23837244650145498,7,37,5.285714285714286,1,42
5,9,0.9262165306714146,8669.141238939785,0.24056965407711398,13,33,2.5384615384615383,1,42
6,2,0.9434499794652423,23163.558446112336,0.3859973908398575,70,133,1.9,1,42
6,3,0.9434499794652423,18309.747349271725,0.28777158308853096,51,82,1.607843137254902,1,42
6,4,0.9434499794652423,14569.667283233104,0.286566718540028,26,67,2.576923076923077,1,42
6,5,0.9434499794652423,12982.528021994192,0.287385207717503,18,68,3.7777777777777777,1,42
6,6,0.9434499794652423,11763.091904872419,0.26817575422672685,14,58,4.142857142857143,1,42
6,7,0.9434499794652423,10810.872691556333,0.22688263120449528,19,36,1.894736842105263,1,42
6,8,0.9434499794652423,10014.446650961325,0.22810816317217872,8,34,4.25,1,42
6,9,0.9434499794652423,9345.206204698776,0.23690814337207558,8,35,4.375,1,42
7,2,0.9589205939870277,23834.715946623848,0.37986172725803646,70,133,1.9,1,42
7,3,0.9589205939870277,18973.874032053514,0.27465532240232376,51,88,1.7254901960784315,1,42
