pca_components,kmeans_clusters,pca_explained_var,inertia,silhouette,run,random_state
2,2,0.37349145909455567,283.50039420567225,0.5279402553186235,3,44
2,3,0.37349145909455567,171.26830317360495,0.4900204463182506,3,44
2,4,0.37349145909455567,124.94671889764837,0.43675806048109406,3,44
2,5,0.37349145909455567,103.47129287639041,0.3748422404653751,3,44
2,6,0.37349145909455567,88.11800507876605,0.35713797660014085,3,44
2,7,0.37349145909455567,75.24239005238947,0.3609571332905786,3,44
2,8,0.37349145909455567,63.00821472993354,0.37333447279347226,3,44
2,9,0.37349145909455567,57.09143049077473,0.36422913078821506,3,44
3,2,0.4519188895869967,429.74235973786983,0.44741593327843326,3,44
3,3,0.4519188895869967,314.5752555672688,0.3967779966110411,3,44
3,4,0.4519188895869967,250.97980999030455,0.3383037230296047,3,44
3,5,0.4519188895869967,206.3527584871759,0.3191924577021594,3,44
3,6,0.4519188895869967,176.61502591630972,0.32611174346460137,3,44
3,7,0.4519188895869967,158.0097552354968,0.31439189168835713,3,44
3,8,0.4519188895869967,144.50265467701047,0.3226784384327977,3,44
3,9,0.4519188895869967,133.80299404826243,0.31211266495343515,3,44
4,2,0.5041624708604503,530.6570215221616,0.4013491542874864,3,44
4,3,0.5041624708604503,415.46208549259177,0.3433497632727827,3,44
4,4,0.5041624708604503,351.7544369101114,0.27724120183392026,3,44
4,5,0.5041624708604503,306.25453679692464,0.26102579842342544,3,44
4,6,0.5041624708604503,276.2325096296442,0.26019026361917097,3,44
4,7,0.5041624708604503,255.02443475520164,0.24014549176172156,3,44
4,8,0.5041624708604503,239.20372624514005,0.24381462504244744,3,44
4,9,0.5041624708604503,220.66011282051173,0.2392386490270137,3,44
5,2,0.5489161514380522,615.2840914636604,0.3751712496400987,3,44
5,3,0.5489161514380522,491.354227833113,0.3246673225278117,3,44
5,4,0.5489161514380522,417.6117716044008,0.26784815554337527,3,44
5,5,0.5489161514380522,367.3405885033622,0.2512086542542141,3,44
5,6,0.5489161514380522,325.90466421845304,0.2519991168504985,3,44
5,7,0.5489161514380522,303.1557087746299,0.2586796119770819,3,44
5,8,0.5489161514380522,281.66989160101804,0.23507075269065925,3,44
5,9,0.5489161514380522,265.696484566651,0.23626074554692944,3,44
6,2,0.5861079273894567,684.800775555645,0.35607142367440525,3,44
6,3,0.5861079273894567,560.5900256578125,0.3010571439421816,3,44
6,4,0.5861079273894567,482.9702256907032,0.24701122920455237,3,44
6,5,0.5861079273894567,430.22654334498134,0.22641755481507442,3,44
6,6,0.5861079273894567,380.83282634985505,0.24342042871133224,3,44
6,7,0.5861079273894567,355.6972197875897,0.22437684685840548,3,44
6,8,0.5861079273894567,336.44983020591235,0.2140147506062508,3,44
6,9,0.5861079273894567,313.8851714239563,0.23001243482441672,3,44
