pca_components,kmeans_clusters,pca_explained_var,inertia,silhouette,min_cluster_size,max_cluster_size,cluster_size_ratio,run,random_state
2,2,0.45761120239885555,18985.82748950897,0.653076671873961,101,102,1.00990099009901,3,44
2,3,0.45761120239885555,8592.549995266272,0.663274852372222,35,101,2.8857142857142857,3,44
2,4,0.45761120239885555,6606.960392165607,0.5211249639446848,25,77,3.08,3,44
2,5,0.45761120239885555,4900.145284377313,0.4866465148536633,19,77,4.052631578947368,3,44
2,6,0.45761120239885555,3595.454045504803,0.49417143203628877,20,57,2.85,3,44
2,7,0.45761120239885555,3007.1818278807013,0.4606583163751168,16,58,3.625,3,44
2,8,0.45761120239885555,2503.6013452094967,0.46361077496307973,6,50,8.333333333333334,3,44
2,9,0.45761120239885555,2281.6584938708147,0.42373024598741005,5,50,10.0,3,44
3,2,0.5187827064349908,27483.62767185729,0.5720635104063981,101,102,1.00990099009901,3,44
3,3,0.5187827064349908,16790.71221355462,0.5639015131943091,34,102,3.0,3,44
3,4,0.5187827064349908,11376.968816549597,0.49140851755379966,34,68,2.0,3,44
3,5,0.5187827064349908,9127.151431360711,0.4722976932614811,30,67,2.2333333333333334,3,44
3,6,0.5187827064349908,7096.756611509211,0.4284506407111999,20,50,2.5,3,44
3,7,0.5187827064349908,5964.073220011982,0.42897131943581146,13,50,3.8461538461538463,3,44
3,8,0.5187827064349908,5318.8729296795345,0.3882932797954544,17,40,2.3529411764705883,3,44
3,9,0.5187827064349908,4709.000610341087,0.35853387885629456,11,31,2.8181818181818183,3,44
4,2,0.5622474675502339,33603.47092427231,0.5306416341183697,101,102,1.00990099009901,3,44
4,3,0.5622474675502339,22821.03042055501,0.5130769241534342,34,102,3.0,3,44
4,4,0.5622474675502339,16848.650434824736,0.432097593987603,34,67,1.9705882352941178,3,44
4,5,0.5622474675502339,12392.29075887784,0.4292400625596171,24,60,2.5,3,44
4,6,0.5622474675502339,10041.2933288985,0.4092259878372507,24,46,1.9166666666666667,3,44
4,7,0.5622474675502339,8859.140205218533,0.41096087614991755,14,48,3.4285714285714284,3,44
4,8,0.5622474675502339,7895.855372666918,0.36494972326744096,19,32,1.6842105263157894,3,44
4,9,0.5622474675502339,7081.239092697623,0.34555006000612015,15,31,2.066666666666667,3,44
5,2,0.598706412791446,38743.53989708403,0.4962161766447187,101,102,1.00990099009901,3,44
5,3,0.598706412791446,27943.234984896597,0.46917493342743016,34,102,3.0,3,44
5,4,0.598706412791446,21969.188852133397,0.37853790563278883,34,67,1.9705882352941178,3,44
5,5,0.598706412791446,17245.9438568514,0.37412442138598345,25,58,2.32,3,44
