pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,runs
4,8,0.45654267150668904,1840.1048845882572,4.423508753462926,0.3075637274028864,0.006264177431132201,5
4,9,0.45654267150668904,1671.3642954557963,5.924942536570795,0.2888609754633516,0.0035369439849491833,5
5,2,0.5034450164991953,5795.055335925586,0.0,0.3792245232926232,0.0,5
5,3,0.5034450164991953,4736.541246978364,0.0,0.317488406331327,0.0,5
5,4,0.5034450164991953,3885.799655626117,0.0,0.27639973339446644,0.0,5
5,5,0.5034450164991953,3325.8956512076634,0.0,0.29643043934080854,0.0,5
5,6,0.5034450164991953,2852.8909632542445,0.19614967821726387,0.3041196479612922,0.0005573168627462481,5
5,7,0.5034450164991953,2621.7718466096317,17.298854215669667,0.29661271661551064,0.004615319121804988,5
5,8,0.5034450164991953,2421.0082928581064,6.72190356811382,0.28175730927588616,0.0021757132246176146,5
5,9,0.5034450164991953,2275.060929983324,19.5299848913427,0.2507079097168986,0.008479821628582695,5
6,2,0.5409603694742314,6534.198408463313,0.0,0.3536770912122896,0.0,5
6,3,0.5409603694742314,5479.972028422293,0.2945845263689704,0.28811106045803053,0.00010470071776587129,5
6,4,0.5409603694742314,4624.0252178803785,0.0,0.24903857104645816,0.0,5
6,5,0.5409603694742314,4019.6888558822648,1.3316244806452497,0.27028431115463425,0.0006690152566126331,5
6,6,0.5409603694742314,3552.927804903582,1.1101094091185046,0.27518980612830957,0.0009695644526618031,5
6,7,0.5409603694742314,3310.6991406790935,13.646087875504014,0.263456299038532,0.008488139364461739,5
6,8,0.5409603694742314,3110.7425740631147,10.993707228538034,0.24969528636076493,0.007091702171004371,5
6,9,0.5409603694742314,2917.1800791747505,12.808480972598245,0.24768815080750514,0.0060854116078357,5
7,2,0.572259006349848,7154.7182276986305,0.0,0.3346460521198168,0.0,5
7,3,0.572259006349848,6095.247592145035,0.0,0.26602152177975186,0.0,5
7,4,0.572259006349848,5238.8966730228685,0.0,0.23153344192536554,0.0,5
7,5,0.572259006349848,4628.842803626052,0.21587099827924863,0.24955490813902653,0.0015940517195837125,5
7,6,0.572259006349848,4156.577529401584,2.242751109056803,0.25215431480919176,0.0012287013509111112,5
7,7,0.572259006349848,3902.1148027813497,6.537879421911916,0.23997484510094394,0.0027928686898333745,5
7,8,0.572259006349848,3671.8657690616697,16.146666695877027,0.23708897057596956,0.0033958727518912856,5
7,9,0.572259006349848,3493.2437174656166,14.107383155035608,0.21863680297556837,0.01460033832324783,5
8,2,0.5986474514952724,7677.155650658104,0.0,0.32031238981158383,0.0,5
8,3,0.5986474514952724,6604.022474864,0.0,0.251805324667996,0.0,5
8,4,0.5986474514952724,5734.9839899192075,0.0,0.21693496851823127,0.0,5
8,5,0.5986474514952724,5113.536140222681,0.6578193547039449,0.23287858761912986,0.00048732269822193567,5
8,6,0.5986474514952724,4629.491810340822,9.283854569295494,0.23387170097411966,0.0023590987527601563,5
8,7,0.5986474514952724,4358.84198733216,11.88738992771489,0.22704861630281656,0.003946383995621563,5
8,8,0.5986474514952724,4140.620963479536,17.67312202423169,0.22107470749080074,0.0031710182114760713,5
8,9,0.5986474514952724,3941.6927865914745,27.185360891010983,0.21223428984779752,0.008516035882766206,5
10,2,0.640842753362271,8511.718453271886,0.0,0.299068547361268,0.0,5
10,3,0.640842753362271,7429.940611916891,0.25882231662716987,0.2305055111381229,0.0003239051937485778,5
10,4,0.640842753362271,6546.488342082125,0.8985550966458274,0.19764828397526849,0.0006787267173455255,5
10,5,0.640842753362271,5907.053036263404,1.568646519575655,0.21299293029026906,0.0006831571990377525,5
10,6,0.640842753362271,5411.523390314986,1.405068625406399,0.21413446851940524,0.001381420517390929,5
10,7,0.640842753362271,5133.729427229597,7.030114298240228,0.20373275483988063,0.002510537876844515,5
10,8,0.640842753362271,4914.723294800338,26.82562485776842,0.18898669815404015,0.008743191920149159,5
10,9,0.640842753362271,4690.892571359785,16.453932087390687,0.18839197349521714,0.006850008188849104,5
12,2,0.6745907628815047,9180.849479151737,0.0,0.2841266020672278,0.0,5
12,3,0.6745907628815047,8099.2816375284965,0.40668564010174246,0.2132041309831067,0.00029218232899289227,5
12,4,0.6745907628815047,7205.968194163678,0.9487256020591228,0.18388836404233727,8.40026323561593e-06,5
12,5,0.6745907628815047,6570.4385866239845,5.582692727655306,0.19583043961043284,0.0011275469858933276,5
12,6,0.6745907628815047,6071.601270948404,2.6810831696109543,0.19610411895226074,0.000692619850588995,5
12,7,0.6745907628815047,5801.951167647618,15.790131107395323,0.18546998178265053,0.0033612763505773426,5
