pca_components,kmeans_clusters,pca_explained_var,inertia,silhouette,run
2,2,0.3901074812949863,4808.328571046219,0.5353185920957066,1
2,3,0.3901074812949863,1321.6997617089517,0.7045628040930596,1
2,4,0.3901074812949863,1035.2024628546665,0.5727191312776665,1
2,5,0.3901074812949863,770.8767752889314,0.4501849767410617,1
2,6,0.3901074812949863,621.9193679290165,0.46153098120576946,1
2,7,0.3901074812949863,520.4758233316345,0.45083336815454295,1
2,8,0.3901074812949863,460.45100870286376,0.4560323552803415,1
2,9,0.3901074812949863,402.62213233115176,0.43441029622323024,1
3,2,0.4677568309264926,6800.088460320554,0.4349329119379439,1
3,3,0.4677568309264926,3282.258544830429,0.5781426394634974,1
3,4,0.4677568309264926,2317.1648822725006,0.5448685067158117,1
3,5,0.4677568309264926,1734.6254867359557,0.496550871077746,1
3,6,0.4677568309264926,1474.5994287881467,0.4677132821778902,1
3,7,0.4677568309264926,1239.0821446091459,0.4455669613487304,1
3,8,0.4677568309264926,1056.9269103179138,0.44518464827916804,1
3,9,0.4677568309264926,977.6781229539151,0.434829144938001,1
4,2,0.5269781794103154,8320.652782426667,0.38311872159513477,1
4,3,0.5269781794103154,4795.378042132265,0.5106091915503053,1
4,4,0.5269781794103154,3731.3206894217305,0.4877649418362453,1
4,5,0.5269781794103154,3084.8718018565287,0.49125621025112604,1
4,6,0.5269781794103154,2517.1335374422324,0.4332984995613277,1
4,7,0.5269781794103154,2265.2919825250137,0.4110276893581745,1
4,8,0.5269781794103154,2057.3138674360102,0.4240192658818358,1
4,9,0.5269781794103154,1870.2034922678863,0.3911407934495058,1
5,2,0.5725063185996749,9465.224854321094,0.3543982014023895,1
5,3,0.5725063185996749,5923.448835197591,0.4747044011674447,1
5,4,0.5725063185996749,4843.682953698648,0.4443459459650312,1
5,5,0.5725063185996749,4016.034709158012,0.40293791964989684,1
5,6,0.5725063185996749,3375.2302044637827,0.40517834881975723,1
5,7,0.5725063185996749,2976.476501899829,0.3996985713201065,1
5,8,0.5725063185996749,2726.486657367655,0.38287943475462993,1
5,9,0.5725063185996749,2514.1477828143857,0.38420633944706556,1
6,2,0.6095356247825192,10415.9168747257,0.33281246692725414,1
6,3,0.6095356247825192,6840.647538284534,0.4506076249312876,1
6,4,0.6095356247825192,5702.998868583703,0.4208931169776022,1
6,5,0.6095356247825192,4790.633349059088,0.3855824755317611,1
6,6,0.6095356247825192,4118.706512803694,0.38688301963289745,1
6,7,0.6095356247825192,3473.725730459455,0.4021732619272148,1
6,8,0.6095356247825192,3214.1436758991545,0.3999868321883568,1
6,9,0.6095356247825192,2980.339618191463,0.3731142468386201,1
7,2,0.6372538363847087,11115.696076118229,0.32032663007402157,1
7,3,0.6372538363847087,7514.0842256453725,0.43509592806162894,1
