pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,runs
5,5,0.6407776163881933,7.704937073291097,0.0005650278665579669,0.2985717102186653,0.00010839494160112904,5
5,6,0.6407776163881933,6.913049591384636,0.01390673339792072,0.27798989644766814,0.01292195326250967,5
5,7,0.6407776163881933,6.129407973374864,0.00998750353735275,0.27428926456342684,0.0017899829774511281,5
5,8,0.6407776163881933,5.5570888281430495,0.020652654944362137,0.2775750001290697,0.003299511681417704,5
5,9,0.6407776163881933,5.104121402094268,0.057578745584159215,0.27849347431098187,0.003778978525656596,5
6,2,0.6766192909968564,15.333903547673248,0.0,0.37093630785676385,0.0,5
6,3,0.6766192909968564,12.424143253810888,0.0009153168801066143,0.32074127547636466,0.0004916728922839408,5
6,4,0.6766192909968564,9.954110279090244,0.0007473531030728783,0.30657866530716876,5.96101912802156e-05,5
6,5,0.6766192909968564,8.748783094800668,0.04656632058680007,0.296838216144382,0.005779939274954206,5
6,6,0.6766192909968564,7.749421843674074,0.01118202359064872,0.26631208929875017,0.0017090679798976252,5
6,7,0.6766192909968564,6.913939546340458,0.005381975967594387,0.267262603033879,0.0011727741356834754,5
6,8,0.6766192909968564,6.272464346544224,0.007158448842186497,0.272056012278955,0.0008183883113227261,5
6,9,0.6766192909968564,5.777040996457818,0.04895281111407793,0.2764054587379191,0.0036271767059374133,5
7,2,0.7073464570827083,16.4862134599793,0.0,0.35362031695416907,0.0,5
7,3,0.7073464570827083,13.567276395223042,0.0034311100351920062,0.30199634088920774,0.0007772035585449122,5
7,4,0.7073464570827083,11.099959821392508,0.0035721598815601444,0.2857096454251155,0.0008944326638861826,5
7,5,0.7073464570827083,9.869009485588787,0.002601861469330187,0.27730554177365413,0.0007943871933270637,5
7,6,0.7073464570827083,8.838129865132922,0.022412889928824994,0.24798610347345296,0.001890241800302618,5
7,7,0.7073464570827083,7.952390455566371,0.010555596404304032,0.2500419171333088,0.0006093613078494685,5
7,8,0.7073464570827083,7.359248521004981,0.04127741088054113,0.24765206488980743,0.004692668292703263,5
7,9,0.7073464570827083,6.817829971193423,0.0625735947454491,0.25233137982305165,0.008228137650515345,5
8,2,0.73359529715247,17.472311448231117,0.0,0.3405322547225345,0.0,5
8,3,0.73359529715247,14.536889697156557,0.0,0.2889999540309762,0.0,5
8,4,0.73359529715247,12.057145669598635,0.005023957855242043,0.2727787476469106,0.0018519038624619677,5
