pca_components,kmeans_clusters,pca_explained_var,inertia,silhouette,min_cluster_size,max_cluster_size,cluster_size_ratio,run,random_state
2,2,0.8016267133679809,5032.2732123024825,0.3655502377925559,93,110,1.1827956989247312,4,45
2,3,0.8016267133679809,3147.4734898383504,0.4006583495041476,41,86,2.097560975609756,4,45
2,4,0.8016267133679809,2396.7381072726203,0.4103558621302593,20,74,3.7,4,45
2,5,0.8016267133679809,1881.5765652185828,0.3874089993118929,19,55,2.8947368421052633,4,45
2,6,0.8016267133679809,1611.7476563152727,0.3808718607612728,14,55,3.9285714285714284,4,45
2,7,0.8016267133679809,1401.8682260626051,0.3756613497920436,10,55,5.5,4,45
2,8,0.8016267133679809,1265.3493814534913,0.3460059830021012,7,37,5.285714285714286,4,45
2,9,0.8016267133679809,1114.1739269747077,0.34185327014690275,7,32,4.571428571428571,4,45
3,2,0.8471590614941911,5507.0582146946235,0.348227145582571,93,110,1.1827956989247312,4,45
3,3,0.8471590614941911,3613.365059382172,0.377107910211438,41,87,2.1219512195121952,4,45
3,4,0.8471590614941911,2778.2240447725844,0.3772595747805894,19,70,3.6842105263157894,4,45
3,5,0.8471590614941911,2256.707561901054,0.35418763387132945,15,55,3.6666666666666665,4,45
3,6,0.8471590614941911,1974.366509918428,0.3399839956897825,14,54,3.857142857142857,4,45
3,7,0.8471590614941911,1726.6311633812786,0.34876488008876144,8,55,6.875,4,45
3,8,0.8471590614941911,1547.8312406898485,0.3171883247268336,10,37,3.7,4,45
3,9,0.8471590614941911,1417.930563454279,0.2939749917132679,10,31,3.1,4,45
4,2,0.882083797205801,5874.754780287702,0.33437095964216185,93,110,1.1827956989247312,4,45
4,3,0.882083797205801,3979.725531091772,0.3571077335412441,41,87,2.1219512195121952,4,45
4,4,0.882083797205801,3141.9788188346993,0.35350425077526243,19,70,3.6842105263157894,4,45
4,5,0.882083797205801,2619.290987749813,0.32826489874222725,19,54,2.8421052631578947,4,45
4,6,0.882083797205801,2329.556849378129,0.30898662530718035,11,54,4.909090909090909,4,45
4,7,0.882083797205801,2102.4978892464214,0.3084212552793644,5,54,10.8,4,45
4,8,0.882083797205801,1925.2073309965874,0.3208056181636398,5,54,10.8,4,45
4,9,0.882083797205801,1800.651062365959,0.3082825779748957,2,49,24.5,4,45
5,2,0.9115072707284387,6184.611033673501,0.3291759253393783,93,110,1.1827956989247312,4,45
5,3,0.9115072707284387,4289.011178859705,0.35030682886141207,41,87,2.1219512195121952,4,45
5,4,0.9115072707284387,3444.728475567583,0.34635802319320763,19,70,3.6842105263157894,4,45
5,5,0.9115072707284387,2922.6392451486017,0.32171646059107717,19,54,2.8421052631578947,4,45
5,6,0.9115072707284387,2612.7235802014957,0.3083371067139786,11,57,5.181818181818182,4,45
5,7,0.9115072707284387,2356.5912242135014,0.327182903284069,1,55,55.0,4,45
5,8,0.9115072707284387,2089.3456173660616,0.31173543480491467,1,54,54.0,4,45
5,9,0.9115072707284387,1961.4384745421648,0.2692037030465538,1,37,37.0,4,45
6,2,0.9235787994686754,6311.765735073596,0.32594268951544475,93,110,1.1827956989247312,4,45
6,3,0.9235787994686754,4415.028045792571,0.3454963866847699,41,87,2.1219512195121952,4,45
6,4,0.9235787994686754,3570.67849863223,0.340101700466308,19,70,3.6842105263157894,4,45
6,5,0.9235787994686754,3047.4359162653113,0.3160813897612131,19,55,2.8947368421052633,4,45
6,6,0.9235787994686754,2728.4383611417215,0.3013966268884232,12,55,4.583333333333333,4,45
6,7,0.9235787994686754,2476.9756755220214,0.32093534994548095,1,55,55.0,4,45
6,8,0.9235787994686754,2246.9301480208715,0.30505510436057653,1,54,54.0,4,45
