pca_components,kmeans_clusters,pca_explained_var,inertia,silhouette,run,random_state
2,2,0.3622572545293913,2284.232831029401,0.5297701511828922,2,43
2,3,0.3622572545293913,1263.8725517303888,0.5422897037178036,2,43
2,4,0.3622572545293913,821.466247912738,0.510379058063041,2,43
2,5,0.3622572545293913,590.2818162722655,0.49261949760071627,2,43
2,6,0.3622572545293913,502.232123196828,0.42549900539353414,2,43
2,7,0.3622572545293913,416.0318984681318,0.40810784658405913,2,43
2,8,0.3622572545293913,365.27573573745667,0.4234091318431934,2,43
2,9,0.3622572545293913,329.2803330587859,0.40965207508661494,2,43
3,2,0.42979904222237936,3252.9177249866407,0.44194367285578373,2,43
3,3,0.42979904222237936,2217.207959722293,0.4404547028569011,2,43
3,4,0.42979904222237936,1717.1995327937657,0.38584131220518286,2,43
3,5,0.42979904222237936,1444.9512303996692,0.39942205486103116,2,43
3,6,0.42979904222237936,1207.2966122150356,0.37507955473972016,2,43
3,7,0.42979904222237936,1015.0877290857268,0.38980548773960644,2,43
3,8,0.42979904222237936,932.9319870848442,0.37614390028634576,2,43
3,9,0.42979904222237936,862.1001326481367,0.3194438209893724,2,43
4,2,0.4888329902826383,4097.117648537839,0.3874772563131036,2,43
4,3,0.4888329902826383,3033.4321206929158,0.3764132824935881,2,43
4,4,0.4888329902826383,2463.957273166075,0.3271452229031054,2,43
4,5,0.4888329902826383,2132.682109511895,0.3341009062257642,2,43
4,6,0.4888329902826383,1913.2343974649684,0.2891709849429723,2,43
4,7,0.4888329902826383,1703.824540044467,0.3004334546093901,2,43
4,8,0.4888329902826383,1498.093618185048,0.30908393920363264,2,43
4,9,0.4888329902826383,1394.8602375111343,0.31235722034075597,2,43
5,2,0.5454754673825496,4894.400949895834,0.35685927257405564,2,43
5,3,0.5454754673825496,3753.5657735970526,0.3514819129132186,2,43
5,4,0.5454754673825496,3013.0511347413853,0.32560481232757593,2,43
5,5,0.5454754673825496,2610.675562525511,0.33076801974902326,2,43
5,6,0.5454754673825496,2336.0647932086813,0.3390808995476062,2,43
